  Time[s]              udot                vdot                 wdot                  pdot               qdot                 rdot                 xdot                  ydot                 zdot                   e0dot                exdot               eydot              ezdot
  2.000000000000e+00  -7.613927974279e-01   5.091317936974e-01   7.805660670263e-01  -5.911784917132e-03   6.249987867045e-02  -1.498856385454e-01   2.210204119849e+02  -3.445940252778e+00   3.838240351202e+00  -8.580280133179e-02  -2.104750047635e-01   7.733906041997e-03  -7.539642543144e-02
  2.000000000000e+00  -7.017256500953e-01   1.440573464235e+00   8.649817100968e-01  -1.430594143343e-02   6.385398530016e-02  -1.466859348057e-01   2.210125587160e+02  -4.166074072902e+00   3.944831355686e+00  -8.887082330919e-02  -2.101628797756e-01   7.302697525544e-03  -7.929377683650e-02
  2.000000000000e+00  -7.128449473974e-01   1.370400591142e+00   8.795997774803e-01  -1.470711606894e-02   6.382066977422e-02  -1.462232415868e-01   2.209482051280e+02  -4.206638942022e+00   3.943738289716e+00  -8.896817527503e-02  -2.102966607378e-01   7.405793006932e-03  -7.918525529680e-02
  2.000000000000e+00  -6.598720315220e-01   2.224410789830e+00   9.672061711763e-01  -2.320407346820e-02   6.513889068222e-02  -1.426306313938e-01   2.209366810732e+02  -4.965985450456e+00   4.065798603096e+00  -9.217993157156e-02  -2.101191372960e-01   6.992984060613e-03  -8.294708343952e-02

  2.100000000000e+00  -6.598039748262e-01   2.229320259351e+00   9.694777455760e-01  -2.329973545980e-02   6.514391396456e-02  -1.426074885795e-01   2.209366006619e+02  -4.965741366349e+00   4.066361676947e+00  -9.217601888030e-02  -2.101120153010e-01   6.991282460534e-03  -8.295747011531e-02
  2.100000000000e+00  -6.137486503053e-01   3.020169474949e+00   1.067460854825e+00  -3.218577085085e-02   6.644693799651e-02  -1.385477839299e-01   2.209221888484e+02  -5.764009624182e+00   4.205964742960e+00  -9.552584875890e-02  -2.100465928135e-01   6.595607698798e-03  -8.661431212935e-02
  2.100000000000e+00  -6.245027010221e-01   2.940117233536e+00   1.076774252834e+00  -3.233376293130e-02   6.640437157755e-02  -1.381575678135e-01   2.208554067710e+02  -5.803976109501e+00   4.206854118658e+00  -9.563333377930e-02  -2.101824548713e-01   6.704713219478e-03  -8.648254582524e-02
  2.100000000000e+00  -5.849250194710e-01   3.647839674021e+00   1.173506567897e+00  -4.108828830976e-02   6.767339003778e-02  -1.337835591642e-01   2.208366544349e+02  -6.641864326679e+00   4.364455916354e+00  -9.914228013837e-02  -2.102361966485e-01   6.337756763472e-03  -8.998630644812e-02

  2.200000000000e+00  -5.850448878825e-01   3.651494372621e+00   1.175803192964e+00  -4.117956602190e-02   6.767824859946e-02  -1.337561637236e-01   2.208365924277e+02  -6.641599297550e+00   4.365039716123e+00  -9.914000831536e-02  -2.102328495496e-01   6.336958362190e-03  -8.999499871418e-02
  2.200000000000e+00  -5.525571448157e-01   4.286565859537e+00   1.278617501703e+00  -5.007447786136e-02   6.893252273257e-02  -1.289813601165e-01   2.208145342329e+02  -7.518671600111e+00   4.543020549776e+00  -1.028070211716e-01  -2.103941145489e-01   6.000732072081e-03  -9.337129469280e-02
  2.200000000000e+00  -5.624603382939e-01   4.200333296724e+00   1.283025133219e+00  -4.999107744854e-02   6.887939992266e-02  -1.286713619981e-01   2.207447675397e+02  -7.558037798747e+00   4.545500445229e+00  -1.029193369061e-01  -2.105212165956e-01   6.114542105765e-03  -9.322146983208e-02
  2.200000000000e+00  -5.354486359574e-01   4.750265844090e+00   1.380840587301e+00  -5.854914830044e-02   7.009850442202e-02  -1.236646299684e-01   2.207175480024e+02  -8.474945306518e+00   4.744083383127e+00  -1.067545966949e-01  -2.107761401974e-01   5.816784549552e-03  -9.643290819785e-02

  2.300000000000e+00  -5.357454926103e-01   4.752646120472e+00   1.383118676408e+00  -5.863353519225e-02   7.010316425004e-02  -1.236342007696e-01   2.207175100237e+02  -8.474669870973e+00   4.744693197223e+00  -1.067540648471e-01  -2.107761586319e-01   5.816987724546e-03  -9.643983031170e-02
