  Time[s]              u[ft/s]            v[ft/s]                w[ft/s]              p[rad/s]             q[rad/s]             r[rad/s]             x[ft]                y[ft]                z[ft]                e0                   ex                   ey                   ez
  2.700000000000e+00   2.073587020539e+02  -1.748307364688e+01   7.375678365911e+01  -4.677604861856e-01   1.352538693637e-01  -2.897363182459e-01   5.963692793339e+02  -3.046311813932e+00  -4.907815328795e+02   8.394706770464e-01  -5.065173590675e-01   1.718791088159e-01  -9.584949062831e-02
  2.800000000000e+00   2.073134728649e+02  -1.690249011947e+01   7.395549072614e+01  -4.790943445436e-01   1.431469178030e-01  -2.968246132255e-01   6.183532074176e+02  -4.912497362327e+00  -4.900059036997e+02   8.245362170436e-01  -5.280290015591e-01   1.724885334537e-01  -1.075802563554e-01
  2.900000000000e+00   2.072729369598e+02  -1.636943690459e+01   7.415445749989e+01  -4.908693501654e-01   1.511610620723e-01  -3.027576212163e-01   6.403072371925e+02  -7.046277965514e+00  -4.891277670949e+02   8.084955657261e-01  -5.495847164829e-01   1.731708786325e-01  -1.195985447708e-01
  3.000000000000e+00   2.072405024953e+02  -1.590057129877e+01   7.434728102838e+01  -5.027724231427e-01   1.592567814260e-01  -3.075945983642e-01   6.622264264399e+02  -9.461559067857e+00  -4.881316164034e+02   7.913087525240e-01  -5.711298090352e-01   1.739483850753e-01  -1.318467465163e-01
  3.100000000000e+00   2.072205675986e+02  -1.550720292532e+01   7.452716852934e+01  -5.145024977359e-01   1.673899920838e-01  -3.114121686118e-01   6.841052703813e+02  -1.217142324118e+01  -4.870007905545e+02   7.729477124609e-01  -5.925950570830e-01   1.748398055167e-01  -1.442718993123e-01
  3.200000000000e+00   2.072183668237e+02  -1.519511926937e+01   7.468722279312e+01  -5.257826089396e-01   1.755134352568e-01  -3.142996115876e-01   7.059377073062e+02  -1.518795733639e+01  -4.857175108534e+02   7.533973611760e-01  -6.138989591624e-01   1.758593190288e-01  -1.568259902897e-01
  3.300000000000e+00   2.072397819686e+02  -1.496466026162e+01   7.482078204818e+01  -5.363702135872e-01   1.835783191636e-01  -3.163539286201e-01   7.277171367281e+02  -1.852207864277e+01  -4.842629377026e+02   7.326561344999e-01  -6.349504786459e-01   1.770157331449e-01  -1.694659749140e-01
  3.400000000000e+00   2.072911310128e+02  -1.481103505934e+01   7.492179386092e+01  -5.460654367751e-01   1.915360281074e-01  -3.176748746178e-01   7.494364496653e+02  -2.218336538148e+01  -4.826172482306e+02   7.107359693805e-01  -6.556521160627e-01   1.783120300731e-01  -1.821535443829e-01
  3.500000000000e+00   2.073789479054e+02  -1.472486216321e+01   7.498519326859e+01  -5.547170076914e-01   1.993397209720e-01  -3.183601525165e-01   7.710880700759e+02  -2.617989712596e+01  -4.807597346949e+02   6.876617319500e-01  -6.759031278226e-01   1.797452878380e-01  -1.948546793974e-01
  3.600000000000e+00   2.075097642751e+02  -1.469290195309e+01   7.500725068052e+01  -5.622257387889e-01   2.069456720282e-01  -3.185009680668e-01   7.926640059489e+02  -3.051811057620e+01  -4.786689223058e+02   6.634701304905e-01  -6.956027070660e-01   1.813069805195e-01  -2.075390327324e-01
  3.700000000000e+00   2.076899022407e+02  -1.469893991710e+01   7.498585576990e+01  -5.685455066058e-01   2.143142518736e-01  -3.181781328413e-01   8.141559081100e+02  -3.520267549296e+01  -4.763227039297e+02   6.382081832570e-01  -7.146529521784e-01   1.829836359281e-01  -2.201791863782e-01
  3.800000000000e+00   2.079252857012e+02  -1.472477060175e+01   7.492070930356e+01  -5.736818056186e-01   2.214104975914e-01  -3.174588808584e-01   8.355551344929e+02  -4.023639456153e+01  -4.736984881086e+02   6.119313402544e-01  -7.329614704698e-01   1.847578058551e-01  -2.327498312734e-01
  3.900000000000e+00   2.082212759599e+02  -1.475122769649e+01   7.481340446629e+01  -5.776880595287e-01   2.282042708670e-01  -3.163945294966e-01   8.568528174918e+02  -4.562012960312e+01  -4.707733561054e+02   5.847013807950e-01  -7.504434970225e-01   1.866092849563e-01  -2.452269186638e-01
  4.000000000000e+00   2.085825363400e+02  -1.475920526833e+01   7.466739099682e+01  -5.806599771004e-01   2.346700442950e-01  -3.150190708450e-01   8.780399320653e+02  -5.135275502937e+01  -4.675242233347e+02   5.565842222786e-01  -7.670234488380e-01   1.885165003778e-01  -2.575868315838e-01
  4.100000000000e+00   2.090129295122e+02  -1.473061896014e+01   7.448782741263e+01  -5.827283225213e-01   2.407863851699e-01  -3.133487293446e-01   8.991073624951e+02  -5.743113790878e+01  -4.639280006000e+02   5.276477785028e-01  -7.826358783753e-01   1.904579859438e-01  -2.698056225025e-01
  4.200000000000e+00   2.095154504396e+02  -1.464926333090e+01   7.428133695928e+01  -5.840505261740e-01   2.465352211775e-01  -3.113824703938e-01   9.200459661061e+02  -6.385014264266e+01  -4.599617510026e+02   4.979599976739e-01  -7.972258342521e-01   1.924138521465e-01  -2.818583585443e-01
  4.300000000000e+00   2.100921969706e+02  -1.450153136548e+01   7.405569033758e+01  -5.848015874175e-01   2.519009746868e-01  -3.091033972492e-01   9.408466327651e+02  -7.060265716648e+01  -4.556028391486e+02   4.675871922381e-01  -8.107486764295e-01   1.943671659245e-01  -2.937186087949e-01
  4.400000000000e+00   2.107443790441e+02  -1.427697320073e+01   7.381944204302e+01  -5.851647172532e-01   2.568696448687e-01  -3.064809337999e-01   9.615003395568e+02  -7.767963688707e+01  -4.508290702477e+02   4.365927468814e-01  -8.231694255916e-01   1.963051616149e-01  -3.053580992577e-01
  4.500000000000e+00   2.114723661152e+02  -1.396868201929e+01   7.358154728238e+01  -5.853221399337e-01   2.614279038313e-01  -3.034736608964e-01   9.819982006292e+02  -8.507016227393e+01  -4.456188177539e+02   4.050362604156e-01  -8.344617497250e-01   1.982202156551e-01  -3.167465505191e-01
  4.600000000000e+00   2.122757707679e+02  -1.357350480874e+01   7.335098348825e+01  -5.854464253122e-01   2.655622585986e-01  -3.000326544466e-01   1.002331512747e+03  -9.276150613099e+01  -4.399511392271e+02   3.729731448107e-01  -8.446067043983e-01   2.001105316795e-01  -3.278517018580e-01
  4.700000000000e+00   2.131535646220e+02  -1.309208360694e+01   7.313639540451e+01  -5.856926656111e-01   2.692583185339e-01  -2.961051636295e-01   1.022491797562e+03  -1.007392070299e+02  -4.338058809950e+02   3.404546731311e-01  -8.535913472839e-01   2.019804987269e-01  -3.386395142679e-01
  4.800000000000e+00   2.141042207231e+02  -1.252873870259e+01   7.294577671478e+01  -5.861917484297e-01   2.725001998191e-01  -2.916384654577e-01   1.042470841960e+03  -1.089871461080e+02  -4.271637729004e+02   3.075284397880e-01  -8.614073432355e-01   2.038407025497e-01  -3.490745345827e-01
  4.900000000000e+00   2.151258748022e+02  -1.189120915430e+01   7.278619533608e+01  -5.870449179008e-01   2.752700953257e-01  -2.865837352729e-01   1.062260738071e+03  -1.174876253288e+02  -4.200065148785e+02   2.742391728207e-01  -8.680496653282e-01   2.057075877923e-01  -3.591203944073e-01
  5.000000000000e+00   2.162164963226e+02  -1.119026831431e+01   7.266356469561e+01  -5.883197615811e-01   2.775480386332e-01  -2.808997793854e-01   1.081853924610e+03  -1.262214462808e+02  -4.123168573170e+02   2.406298196303e-01  -8.735154814319e-01   2.076027864577e-01  -3.687404114892e-01
  5.100000000000e+00   2.173740592792e+02  -1.043923332112e+01   7.258246012467e+01  -5.900477133737e-01   2.793118928983e-01  -2.745564842819e-01   1.101243231137e+03  -1.351679895546e+02  -4.040786771095e+02   2.067428148895e-01  -8.778032966926e-01   2.095521450216e-01  -3.778982578507e-01
  5.200000000000e+00   2.185967024267e+02  -9.653388301135e+00   7.254597814815e+01  -5.922231219430e-01   2.805375959418e-01  -2.675378457152e-01   1.120421926667e+03  -1.443052956324e+02  -3.952770510517e+02   1.726214320201e-01  -8.809124010430e-01   2.115844981994e-01  -3.865586584622e-01
  5.300000000000e+00   2.198828690893e+02  -8.849341757277e+00   7.255563678066e+01  -5.948038975003e-01   2.811996894449e-01  -2.598444505262e-01   1.139383773689e+03  -1.536101489646e+02  -3.858983277780e+02   1.383111172639e-01  -8.828426484961e-01   2.137302511167e-01  -3.946880861842e-01
  5.400000000000e+00   2.212314179385e+02  -8.044339635121e+00   7.261131652229e+01  -5.977137142331e-01   2.812721502348e-01  -2.514952950569e-01   1.158123088254e+03  -1.630581674660e+02  -3.759301988422e+02   1.038607075710e-01  -8.835945721842e-01   2.160198428581e-01  -4.022554225996e-01
  5.500000000000e+00   2.226416980759e+02  -7.255556972055e+00   7.271124393360e+01  -6.008457073832e-01   2.807295240164e-01  -2.425288380200e-01   1.176634806226e+03  -1.726238999867e+02  -3.653617688563e+02   6.932344002002e-02  -8.831698164259e-01   2.184821724018e-01  -4.092325594804e-01
  5.600000000000e+00   2.241135842661e+02  -6.499392773420e+00   7.285202171606e+01  -6.040675597685e-01   2.795483367569e-01  -2.330032045992e-01   1.194914555192e+03  -1.822809343762e+02  -3.541836238590e+02   3.475767116919e-02  -8.815718450995e-01   2.211430721782e-01  -4.155949212098e-01
  5.700000000000e+00   2.256474710334e+02  -5.790794552369e+00   7.302871040810e+01  -6.072278203414e-01   2.777087280626e-01  -2.229954843225e-01   1.212958730879e+03  -1.920020185347e+02  -3.423878963608e+02   2.272396436140e-04  -8.788068650240e-01   2.240239143155e-01  -4.213218938159e-01
  5.800000000000e+00   2.272442273063e+02  -5.142640383041e+00   7.323496654748e+01  -6.101632370873e-01   2.751962177042e-01  -2.126000993067e-01   1.230764576254e+03  -2.017591963400e+02  -3.299683248485e+02  -3.419857559032e-02  -8.748848849308e-01   2.271404296589e-01  -4.263971508436e-01
  5.900000000000e+00   2.289051160985e+02  -4.565206808094e+00   7.346324011910e+01  -6.127068207538e-01   2.720034856615e-01  -2.019262622795e-01   1.248330260900e+03  -2.115239595446e+02  -3.169203050134e+02  -6.844552560254e-02  -8.698208162962e-01   2.305018096319e-01  -4.308088698505e-01
  6.000000000000e+00   2.306316860848e+02  -4.065749942693e+00   7.370503030703e+01  -6.146962899564e-01   2.681320230145e-01  -1.910945942972e-01   1.265654957767e+03  -2.212674157126e+02  -3.032409296376e+02  -1.024352881888e-01  -8.636355133817e-01   2.341101461019e-01  -4.345498359312e-01
  6.100000000000e+00   2.324256436510e+02  -3.648224134626e+00   7.395119337020e+01  -6.159824901631e-01   2.635935008992e-01  -1.802330274727e-01   1.282738914077e+03  -2.309604710609e+02  -2.889290140068e+02  -1.360867595721e-01  -8.563566478623e-01   2.379602451240e-01  -4.376174306930e-01
  6.200000000000e+00   2.342887149176e+02  -3.313157272019e+00   7.419229057063e+01  -6.164373385664e-01   2.584107114859e-01  -1.694721736814e-01   1.299583513076e+03  -2.405740257939e+02  -2.739851039382e+02  -1.693176804368e-01  -8.480193197155e-01   2.420398277738e-01  -4.400135070748e-01
