  Time[s]              udot                vdot                 wdot                  pdot               qdot                 rdot                 xdot                  ydot                 zdot                   e0dot                exdot               eydot              ezdot       
  1.300000000000e+00  -2.390570461897e-01   9.748769230776e-10  -3.833429871859e-06  -5.446585871542e-12  -1.212113025312e-08  -1.230574226933e-11   1.102345430168e-02  -2.226576988581e-11  -2.198379272295e+02   2.200073106675e-09  -2.244976281269e-12  -2.200073111664e-09  -1.181972415644e-12
  1.300000000000e+00  -2.478292338539e-01   1.095462211811e-09  -4.113735488886e-06  -6.240775743358e-12  -1.278581971983e-08  -1.330756275786e-11   1.102333089682e-02  -2.685614282854e-11  -2.198259745948e+02   2.414417357016e-09  -2.560685863435e-12  -2.414417363246e-09  -1.302333333058e-12

  1.400000000000e+00  -2.478292446358e-01   1.095320773210e-09  -4.113867160060e-06  -6.237440719988e-12  -1.278667541700e-08  -1.330973772345e-11   1.102333097579e-02  -2.680512053487e-11  -2.198259744790e+02   2.414352631191e-09  -2.559442365204e-12  -2.414352637418e-09  -1.302835052043e-12
  1.400000000000e+00  -2.565953611309e-01   1.224944912925e-09  -4.403358733943e-06  -7.109645660273e-12  -1.345494265389e-08  -1.433991583927e-11   1.102320030387e-02  -3.204928842071e-11  -2.198135830167e+02   2.640391252853e-09  -2.904990925944e-12  -2.640391260565e-09  -1.427856781512e-12
  1.400000000000e+00  -2.565909827436e-01   1.234315437629e-09  -4.412256145029e-06  -7.197888837866e-12  -1.345665154667e-08  -1.436072107943e-11   1.102319285469e-02  -3.288119100749e-11  -2.198131447109e+02   2.652204660165e-09  -2.938620624934e-12  -2.652204667996e-09  -1.430649379120e-12
  1.400000000000e+00  -2.653509724714e-01   1.373472256156e-09  -4.710053711379e-06  -8.167014143645e-12  -1.412387492883e-08  -1.540461915120e-11   1.102305456870e-02  -3.914446782357e-11  -2.198003153807e+02   2.890117107529e-09  -3.321654328451e-12  -2.890117117152e-09  -1.556079415096e-12

  1.500000000000e+00  -2.653509832248e-01   1.373387144024e-09  -4.710196328390e-06  -8.163806766782e-12  -1.412465848217e-08  -1.540703989052e-11   1.102305463093e-02  -3.908436275167e-11  -2.198003152639e+02   2.890080747316e-09  -3.320378560905e-12  -2.890080756935e-09  -1.556781297553e-12
  1.500000000000e+00  -2.741048818844e-01   1.521848306036e-09  -5.016729165145e-06  -9.220252580312e-12  -1.479315098476e-08  -1.647208580026e-11   1.102290890816e-02  -4.618050452376e-11  -2.197870477147e+02   3.139771791126e-09  -3.737056198643e-12  -3.139771802859e-09  -1.684824779394e-12
  1.500000000000e+00  -2.741004768386e-01   1.531314136340e-09  -5.025155459919e-06  -9.317363177569e-12  -1.479277488713e-08  -1.648497506548e-11   1.102290134091e-02  -4.722171739786e-11  -2.197866100198e+02   3.151589180592e-09  -3.774559228246e-12  -3.151589192481e-09  -1.684976809077e-12
  1.500000000000e+00  -2.828482290643e-01   1.689221321835e-09  -5.339492174510e-06  -1.047864669359e-11  -1.545834555958e-08  -1.755551387691e-11   1.102274793060e-02  -5.557226460368e-11  -2.197729052162e+02   3.413084316687e-09  -4.232628978030e-12  -3.413084331089e-09  -1.810194646911e-12

  1.600000000000e+00  -2.828482397894e-01   1.689195684435e-09  -5.339643590831e-06  -1.047566316129e-11  -1.545905826868e-08  -1.755811190565e-11   1.102274797684e-02  -5.550274711847e-11  -2.197729050984e+02   3.413073748169e-09  -4.231334566132e-12  -3.413073762568e-09  -1.811098088934e-12
  1.600000000000e+00  -2.915898812300e-01   1.856500027818e-09  -5.662238971294e-06  -1.173289638504e-11  -1.612380972955e-08  -1.864207603659e-11   1.102258700854e-02  -6.489280401240e-11  -2.197587626864e+02   3.686353870017e-09  -4.726906377467e-12  -3.686353887348e-09  -1.936299277834e-12
  1.600000000000e+00  -2.915854496377e-01   1.865882750313e-09  -5.670174145017e-06  -1.183793863694e-11  -1.612156087061e-08  -1.864672772316e-11   1.102257936981e-02  -6.617212354683e-11  -2.197583256043e+02   3.698105126562e-09  -4.768293290624e-12  -3.698105144091e-09  -1.933236284105e-12
  1.600000000000e+00  -3.003209251591e-01   2.042365595808e-09  -6.000057311976e-06  -1.320671646056e-11  -1.678172216980e-08  -1.972785363184e-11   1.102241068448e-02  -7.708039346274e-11  -2.197437465534e+02   3.983056995630e-09  -5.309130281521e-12  -3.983057016599e-09  -2.051825136886e-12

  1.700000000000e+00  -3.003209358558e-01   2.042400993731e-09  -6.000215538771e-06  -1.320404732890e-11  -1.678236569319e-08  -1.973056070876e-11   1.102241071548e-02  -7.700128830689e-11  -2.197437464346e+02   3.983069702430e-09  -5.307831706799e-12  -3.983069723395e-09  -2.052925800881e-12
  1.700000000000e+00  -3.090502810563e-01   2.228196869711e-09  -6.337860916593e-06  -1.467646268205e-11  -1.743983415499e-08  -2.081708090290e-11   1.102223439690e-02  -8.918374694622e-11  -2.197287303878e+02   4.279742815094e-09  -5.890038823883e-12  -4.279742840032e-09  -2.168299348383e-12
  1.700000000000e+00  -3.090458230290e-01   2.237318408691e-09  -6.345290567807e-06  -1.478825644167e-11  -1.743591826153e-08  -2.081337417748e-11   1.102222673101e-02  -9.073001621003e-11  -2.197282939205e+02   4.291365325164e-09  -5.935274840862e-12  -4.291365350349e-09  -2.161477621334e-12
  1.700000000000e+00  -3.177689830051e-01   2.431849221615e-09  -6.689698884087e-06  -1.637749747657e-11  -1.808732998018e-08  -2.188881505805e-11   1.102204270708e-02  -1.047225136942e-10  -2.197128418523e+02   4.599522499964e-09  -6.566539428702e-12  -4.599522529756e-09  -2.265945883093e-12

  1.800000000000e+00  -3.177689936736e-01   2.431945689869e-09  -6.689862073703e-06  -1.637522515056e-11  -1.808790636759e-08  -2.189156447672e-11   1.102204272371e-02  -1.046338046445e-10  -2.197128417325e+02   4.599556034135e-09  -6.565251818279e-12  -4.599556063923e-09  -2.267233975087e-12
  1.800000000000e+00  -3.264860039728e-01   2.635528750729e-09  -7.041521867198e-06  -1.807460940116e-11  -1.873495964377e-08  -2.296425931026e-11   1.102185103517e-02  -1.201631920900e-10  -2.196969532828e+02   4.919308062749e-09  -7.241719479502e-12  -4.919308097808e-09  -2.364749999848e-12
  1.800000000000e+00  -3.264815196215e-01   2.644215666638e-09  -7.048436812704e-06  -1.819176069808e-11  -1.872957494782e-08  -2.295226563438e-11   1.102184338366e-02  -1.220048190124e-10  -2.196965174323e+02   4.930746456582e-09  -7.290723377503e-12  -4.930746491945e-09  -2.353671591494e-12
  1.800000000000e+00  -3.351923255703e-01   2.855922881650e-09  -7.406330662302e-06  -2.001164708149e-11  -1.936929814245e-08  -2.400591200731e-11   1.102164404024e-02  -1.396631227659e-10  -2.196801935805e+02   5.261746501039e-09  -8.019912820129e-12  -5.261746542454e-09  -2.435543243757e-12

