  Time[s]              u[ft/s]            v[ft/s]                w[ft/s]              p[rad/s]             q[rad/s]             r[rad/s]             x[ft]                y[ft]                z[ft]                e0                   ex                   ey                   ez                  gamma[deg]
  4.680000000000e+01   7.254498743877e+01  -2.038680597744e-04   3.881133021825e-02   1.781046581042e-06  -7.608412408579e-05  -1.825736487551e-06   9.251330381567e-01  -2.891573414176e-03  -1.257152240042e+04   7.072806199320e-01  -9.015165624520e-07   7.069328996820e-01  -3.873185495242e-06   8.993996100596e+01
  4.690000000000e+01   7.202439138008e+01  -2.118976431695e-04   3.949898889346e-02   1.845658682162e-06  -7.731157962010e-05  -1.877128832953e-06   9.326306454203e-01  -2.961858679198e-03  -1.257875086989e+04   7.072833308811e-01  -9.028479788912e-07   7.069301873884e-01  -4.002741581396e-06   8.993872206119e+01
  4.700000000000e+01   7.150339484952e+01  -2.202331630642e-04   4.020203061687e-02   1.912442458226e-06  -7.855856989924e-05  -1.929969834145e-06   9.402274578681e-01  -3.033954029136e-03  -1.258592725961e+04   7.072860855503e-01  -9.036985162790e-07   7.069274313315e-01  -4.136462554824e-06   8.993745139912e+01
  4.710000000000e+01   7.098200086298e+01  -2.288860560819e-04   4.092079929385e-02   1.981466061747e-06  -7.982536445955e-05  -1.984298756845e-06   9.479250936537e-01  -3.107908502565e-03  -1.259305152969e+04   7.072888846344e-01  -9.040420673574e-07   7.069246308154e-01  -4.274478294693e-06   8.993614806285e+01
  4.720000000000e+01   7.046021243614e+01  -2.378681757927e-04   4.165564650753e-02   2.052799554885e-06  -8.111223447914e-05  -2.040155808985e-06   9.557251994275e-01  -3.183772511504e-03  -1.260012364053e+04   7.072917288376e-01  -9.038514848521e-07   7.069217851344e-01  -4.416922527741e-06   8.993481106165e+01
  4.730000000000e+01   6.993803258443e+01  -2.471918072353e-04   4.240693168217e-02   2.126514949895e-06  -8.241945268420e-05  -2.097582155743e-06   9.636294508694e-01  -3.261597880179e-03  -1.260714355284e+04   7.072946188738e-01  -9.030985467449e-07   7.069188935730e-01  -4.563932930065e-06   8.993343936948e+01
  4.740000000000e+01   6.941546432309e+01  -2.568696819004e-04   4.317502224953e-02   2.202686249601e-06  -8.374729324897e-05  -2.156619934331e-06   9.716395532317e-01  -3.341437884849e-03  -1.261411122762e+04   7.072975554665e-01  -9.017539206410e-07   7.069159554064e-01  -4.715651230863e-06   8.993203192365e+01
  4.750000000000e+01   6.889251066711e+01  -2.669149931882e-04   4.396029381829e-02   2.281389487830e-06  -8.509603168954e-05  -2.217312268501e-06   9.797572418922e-01  -3.423347294711e-03  -1.262102662617e+04   7.073005393488e-01  -8.997871272190e-07   7.069129698996e-01  -4.872223318124e-06   8.993058762322e+01
  4.760000000000e+01   6.836917463128e+01  -2.773414123521e-04   4.476313034638e-02   2.362702769752e-06  -8.646594475082e-05  -2.279703282728e-06   9.879842829172e-01  -3.507382413927e-03  -1.262788971011e+04   7.073035712637e-01  -8.971665027580e-07   7.069099363083e-01  -5.033799346250e-06   8.992910532738e+01
  4.770000000000e+01   6.784545923013e+01  -2.881631049408e-04   4.558392431650e-02   2.446706312025e-06  -8.785731028671e-05  -2.343838116020e-06   9.963224736361e-01  -3.593601124784e-03  -1.263470044135e+04   7.073066519640e-01  -8.938591607326e-07   7.069068538780e-01  -5.200533845599e-06   8.992758385381e+01
  4.780000000000e+01   6.732136747800e+01  -2.993947477509e-04   4.642307691459e-02   2.533482482676e-06  -8.927040713293e-05  -2.409762935304e-06   1.004773643226e+00  -3.682062932029e-03  -1.264145878209e+04   7.073097822120e-01  -8.898309524705e-07   7.069037218444e-01  -5.372585833923e-06   8.992602197679e+01
  4.790000000000e+01   6.679690238898e+01  -3.110515463028e-04   4.728099821150e-02   2.623115840624e-06  -9.070551497248e-05  -2.477524948348e-06   1.013339653309e+00  -3.772829008394e-03  -1.264816469485e+04   7.073129627803e-01  -8.850464268679e-07   7.069005394335e-01  -5.550118929665e-06   8.992441842559e+01
  4.800000000000e+01   6.627206697694e+01  -3.231492528522e-04   4.815810734771e-02   2.715693174743e-06  -9.216291419317e-05  -2.547172416152e-06   1.022022398555e+00  -3.865962241345e-03  -1.265481814243e+04   7.073161944510e-01  -8.794687891592e-07   7.068973058611e-01  -5.733301467104e-06   8.992277188219e+01
  4.810000000000e+01   6.574686425551e+01  -3.357041849490e-04   4.905483272125e-02   2.811303542378e-06  -9.364288573706e-05  -2.618754664759e-06   1.030823807306e+00  -3.961527281094e-03  -1.266141908796e+04   7.073194780164e-01  -8.730598587386e-07   7.068940203332e-01  -5.922306613290e-06   8.992108097946e+01
  4.820000000000e+01   6.522129723810e+01  -3.487332445581e-04   4.997161217868e-02   2.910038307172e-06  -9.514571094144e-05  -2.692322096413e-06   1.039745842203e+00  -4.059590589875e-03  -1.266796749485e+04   7.073228142783e-01  -8.657800260347e-07   7.068906820458e-01  -6.117312486736e-06   8.991934429895e+01
  4.830000000000e+01   6.469536893787e+01  -3.622539377521e-04   5.090889320937e-02   3.011991176126e-06  -9.667167137105e-05  -2.767926200018e-06   1.048790500827e+00  -4.160220492553e-03  -1.267446332682e+04   7.073262040489e-01  -8.575882084385e-07   7.068872901850e-01  -6.318502277815e-06   8.991756036850e+01
  4.840000000000e+01   6.416908236775e+01  -3.762843949908e-04   5.186713314282e-02   3.117258235724e-06  -9.822104864110e-05  -2.845619560807e-06   1.057959816354e+00  -4.263487228555e-03  -1.268090654788e+04   7.073296481501e-01  -8.484418052897e-07   7.068838439267e-01  -6.526064370807e-06   8.991572766004e+01
  4.850000000000e+01   6.364244054044e+01  -3.908433919988e-04   5.284679934931e-02   3.225937987017e-06  -9.979412423080e-05  -2.925455869171e-06   1.067255858220e+00  -4.369463005189e-03  -1.268729712236e+04   7.073331474135e-01  -8.382966519256e-07   7.068803424371e-01  -6.740192467526e-06   8.991384458693e+01
  4.860000000000e+01   6.311544646839e+01  -4.059503712539e-04   5.384836944366e-02   3.338131379506e-06  -1.013911792871e-04  -3.007489928547e-06   1.076680732802e+00  -4.478222052357e-03  -1.269363501487e+04   7.073367026811e-01  -8.271069728028e-07   7.068767848721e-01  -6.961085712470e-06   8.991190950142e+01
  4.870000000000e+01   6.258810316381e+01  -4.216254640989e-04   5.487233149220e-02   3.453941843677e-06  -1.030124944179e-04  -3.091777662307e-06   1.086236584104e+00  -4.589840678704e-03  -1.269992019033e+04   7.073403148043e-01  -8.148253336999e-07   7.068731703780e-01  -7.188948819393e-06   8.990992069178e+01
  4.880000000000e+01   6.206041363865e+01  -4.378895134892e-04   5.591918422299e-02   3.573475322016e-06  -1.046583494752e-04  -3.178376119553e-06   1.095925594466e+00  -4.704397329234e-03  -1.270615261398e+04   7.073439846448e-01  -8.014025930170e-07   7.068694980907e-01  -7.423992199234e-06   8.990787637945e+01
  4.890000000000e+01   6.153238090465e+01  -4.547640973878e-04   5.698943723925e-02   3.696840298332e-06  -1.063290233264e-04  -3.267343479719e-06   1.105749985274e+00  -4.821972644425e-03  -1.271233225132e+04   7.073477130738e-01  -7.867878521865e-07   7.068657671367e-01  -7.666432089289e-06   8.990577471584e+01
  4.900000000000e+01   6.100400797324e+01  -4.722715528202e-04   5.808361123591e-02   3.824147825217e-06  -1.080247936147e-04  -3.358739055906e-06   1.115712017697e+00  -4.942649520867e-03  -1.271845906819e+04   7.073515009726e-01  -7.709284052154e-07   7.068619766323e-01  -7.916490683530e-06   8.990361377921e+01
  4.910000000000e+01   6.047529785565e+01  -4.904350006011e-04   5.920223821945e-02   3.955511549413e-06  -1.097459365074e-04  -3.452623296829e-06   1.125813993423e+00  -5.066513173470e-03  -1.272453303070e+04   7.073553492320e-01  -7.537696873813e-07   7.068581256840e-01  -8.174396263948e-06   8.990139157114e+01
  4.920000000000e+01   5.994625356282e+01  -5.092783707437e-04   6.034586173089e-02   4.091047734910e-06  -1.114927264318e-04  -3.549057787290e-06   1.136058255421e+00  -5.193651199261e-03  -1.273055410530e+04   7.073592587526e-01  -7.352552231095e-07   7.068542133886e-01  -8.440383332792e-06   8.989910601287e+01
  4.930000000000e+01   5.941687810542e+01  -5.288264285631e-04   6.151503707192e-02   4.230875283531e-06  -1.132654357983e-04  -3.648105247050e-06   1.146447188708e+00  -5.324153642809e-03  -1.273652225870e+04   7.073632304446e-01  -7.153265730596e-07   7.068502388331e-01  -8.714692745576e-06   8.989675494161e+01
  4.940000000000e+01   5.888717449389e+01  -5.491048014851e-04   6.271033153421e-02   4.375115752782e-06  -1.150643347102e-04  -3.749829527997e-06   1.156983221134e+00  -5.458113063313e-03  -1.274243745792e+04   7.073672652279e-01  -6.939232804571e-07   7.068462010951e-01  -8.997571844681e-06   8.989433610630e+01
  4.950000000000e+01   5.835714573836e+01  -5.701400065700e-04   6.393232463184e-02   4.523893370705e-06  -1.168896906596e-04  -3.854295609483e-06   1.167668824182e+00  -5.595624603380e-03  -1.274829967031e+04   7.073713640317e-01  -6.709828167091e-07   7.068420992423e-01  -9.289274593419e-06   8.989184716354e+01
  4.960000000000e+01   5.782679484871e+01  -5.919594787618e-04   6.518160833681e-02   4.677335047480e-06  -1.187417682093e-04  -3.961569591705e-06   1.178506513778e+00  -5.736786059529e-03  -1.275410886349e+04   7.073755277945e-01  -6.464405263452e-07   7.068379323332e-01  -9.590061710342e-06   8.988928567294e+01
  4.970000000000e+01   5.729612483452e+01  -6.145915998724e-04   6.645878731766e-02   4.835570383498e-06  -1.206208286592e-04  -4.071718686989e-06   1.189498851123e+00  -5.881697954461e-03  -1.275986500538e+04   7.073797574643e-01  -6.202295713342e-07   7.068336994169e-01  -9.900200803651e-06   8.988664909235e+01
  4.980000000000e+01   5.676513870511e+01  -6.380657283089e-04   6.776447918100e-02   4.998731673597e-06  -1.225271296984e-04  -4.184811208850e-06   1.200648443529e+00  -6.030463611112e-03  -1.276556806423e+04   7.073840539979e-01  -5.922808748293e-07   7.068293995333e-01  -1.021996650545e-05   8.988393477285e+01
  4.990000000000e+01   5.623383946949e+01  -6.624122295540e-04   6.909931471621e-02   5.166953907164e-06  -1.244609250403e-04  -4.300916558667e-06   1.211957945284e+00  -6.183189228544e-03  -1.277121800856e+04   7.073884183615e-01  -5.625230644001e-07   7.068250317132e-01  -1.054964060568e-05   8.988113995335e+01
  5.000000000000e+01   5.570223013637e+01  -6.876625074041e-04   7.046393814283e-02   5.340374763773e-06  -1.264224640417e-04  -4.420105209831e-06   1.223430058517e+00  -6.339983959684e-03  -1.277681480720e+04   7.073928515298e-01  -5.308824148187e-07   7.068205949784e-01  -1.088951218539e-05   8.987826175496e+01
  5.010000000000e+01   5.517031371419e+01  -7.138490359750e-04   7.185900736105e-02   5.519134603998e-06  -1.284119913048e-04  -4.542448689197e-06   1.235067534092e+00  -6.500959990963e-03  -1.278235842929e+04   7.073973544864e-01  -4.972827904691e-07   7.068160883420e-01  -1.123987774928e-05   8.987529717490e+01
  5.020000000000e+01   5.463809321104e+01  -7.410053924791e-04   7.328519420489e-02   5.703376455055e-06  -1.304297462616e-04  -4.668019555678e-06   1.246873172510e+00  -6.666232623881e-03  -1.278784884426e+04   7.074019282232e-01  -4.616455874606e-07   7.068115108084e-01  -1.160104135700e-05   8.987224308017e+01
  5.030000000000e+01   5.410557163473e+01  -7.691662907792e-04   7.474318469809e-02   5.893245990875e-06  -1.324759627396e-04  -4.796891375794e-06   1.258849824825e+00  -6.835920358524e-03  -1.279328602184e+04   7.074065737407e-01  -4.238896755289e-07   7.068068613737e-01  -1.197331475308e-05   8.986909620082e+01
  5.040000000000e+01   5.357275199274e+01  -7.983676157242e-04   7.623367931280e-02   6.088891506210e-06  -1.345508685092e-04  -4.929138696016e-06   1.271000393586e+00  -7.010144979078e-03  -1.279866993207e+04   7.074112920472e-01  -3.839313398192e-07   7.068021390257e-01  -1.235701749514e-05   8.986585312266e+01
  5.050000000000e+01   5.303963729221e+01  -8.286464582672e-04   7.775739323074e-02   6.290463884337e-06  -1.366546848104e-04  -5.064837011679e-06   1.283327833784e+00  -7.189031641363e-03  -1.280400054529e+04   7.074160841591e-01  -3.416842226524e-07   7.067973427442e-01  -1.275247708004e-05   8.986251027975e+01
  5.060000000000e+01   5.250623053995e+01  -8.600411513702e-04   7.931505660685e-02   6.498116557921e-06  -1.387876258607e-04  -5.204062732295e-06   1.295835153823e+00  -7.372708962418e-03  -1.280927783212e+04   7.074209511003e-01  -2.970592653839e-07   7.067924715014e-01  -1.316002906754e-05   8.985906394614e+01
  5.070000000000e+01   5.197253474244e+01  -8.925913066937e-04   8.090741483545e-02   6.712005462563e-06  -1.409498983406e-04  -5.346893143044e-06   1.308525416503e+00  -7.561309112177e-03  -1.281450176351e+04   7.074258939023e-01  -2.499646504743e-07   7.067875242617e-01  -1.358001720125e-05   8.985551022734e+01
  5.080000000000e+01   5.143855290580e+01  -9.263378520710e-04   8.253522881851e-02   6.932288982535e-06  -1.431417008580e-04  -5.493406362218e-06   1.321401740026e+00  -7.754967907252e-03  -1.281967231068e+04   7.074309136035e-01  -2.003057438999e-07   7.067824999826e-01  -1.401279352625e-05   8.985184505111e+01
  5.090000000000e+01   5.090428803579e+01  -9.613230697639e-04   8.419927523624e-02   7.159127888184e-06  -1.453632233905e-04  -5.643681294409e-06   1.334467299011e+00  -7.953824906874e-03  -1.282478944518e+04   7.074360112492e-01  -1.479850380424e-07   7.067773976145e-01  -1.445871850319e-05   8.984806415762e+01
  5.100000000000e+01   5.036974313781e+01  -9.975906354966e-04   8.590034681964e-02   7.392685264461e-06  -1.476146467038e-04  -5.797797579193e-06   1.347725325532e+00  -8.158023510990e-03  -1.282985313884e+04   7.074411878912e-01  -9.290209520614e-08   7.067722161012e-01  -1.491816111815e-05   8.984416308915e+01
  5.110000000000e+01   4.983492121686e+01  -1.035185658260e-03   8.763925262493e-02   7.633126430001e-06  -1.498961417464e-04  -5.955835535063e-06   1.361179110172e+00  -8.367711060577e-03  -1.283486336380e+04   7.074464445874e-01  -3.495349192369e-08   7.067669543801e-01  -1.539149898806e-05   8.984013717882e+01
  5.120000000000e+01   4.929982527757e+01  -1.074154720883e-03   8.941681830984e-02   7.880618846161e-06  -1.522078690198e-04  -6.117876098368e-06   1.374832003096e+00  -8.583038940176e-03  -1.283982009250e+04   7.074517824015e-01   2.596723577744e-08   7.067616113831e-01  -1.587911846086e-05   8.983598153881e+01
  5.130000000000e+01   4.876445832419e+01  -1.114545921348e-03   9.123388641134e-02   8.135332015376e-06  -1.545499779227e-04  -6.284000756979e-06   1.388687415138e+00  -8.804162682686e-03  -1.284472329766e+04   7.074572024028e-01   8.996964596288e-08   7.067561860360e-01  -1.638141471010e-05   8.983169104767e+01
  5.140000000000e+01   4.822882336053e+01  -1.156408914860e-03   9.309131662495e-02   8.397437368192e-06  -1.569226060689e-04  -6.454291478419e-06   1.402748818909e+00  -9.031242076427e-03  -1.284957295233e+04   7.074627056653e-01   1.571664430356e-07   7.067506772598e-01  -1.689879182328e-05   8.982726033678e+01
  5.150000000000e+01   4.769292338999e+01  -1.199794956634e-03   9.498998608519e-02   8.667108138276e-06  -1.593258785780e-04  -6.628830632156e-06   1.417019749924e+00  -9.264441274518e-03  -1.285436902985e+04   7.074682932678e-01   2.276735284244e-07   7.067450839707e-01  -1.743166288333e-05   8.982268377586e+01
  5.160000000000e+01   4.715676141556e+01  -1.244756945393e-03   9.693078964713e-02   8.944519224689e-06  -1.617599073374e-04  -6.807700905781e-06   1.431503807746e+00  -9.503928906567e-03  -1.285911150384e+04   7.074739662933e-01   3.016100494908e-07   7.067394050807e-01  -1.798045004258e-05   8.981795545750e+01
  5.170000000000e+01   4.662034043977e+01  -1.291349467556e-03   9.891464016875e-02   9.229847040675e-06  -1.642247902365e-04  -6.990985214752e-06   1.446204657146e+00  -9.749878192714e-03  -1.286380034826e+04   7.074797258281e-01   3.790984464112e-07   7.067336394980e-01  -1.854558458860e-05   8.981306918059e+01
  5.180000000000e+01   4.608366346469e+01  -1.339628842099e-03   1.009424687939e-01   9.523269348172e-06  -1.667206103689e-04  -7.178766605383e-06   1.461126029287e+00  -1.000246706003e-02  -1.286843553732e+04   7.074855729620e-01   4.602644967775e-07   7.067277861274e-01  -1.912750700103e-05   8.980801843245e+01
  5.190000000000e+01   4.554673349195e+01  -1.389653166046e-03   1.030152252358e-01   9.824965077236e-06  -1.692474352058e-04  -7.371128150756e-06   1.476271722925e+00  -1.026187826128e-02  -1.287301704557e+04   7.074915087872e-01   5.452373576407e-07   7.067218438711e-01  -1.972666699886e-05   8.980279636981e+01
  5.200000000000e+01   4.500955352267e+01  -1.441482360583e-03   1.051338780603e-01   1.013511412951e-05  -1.718053157353e-04  -7.568152839222e-06   1.491645605624e+00  -1.052829949613e-02  -1.287754484785e+04   7.074975343980e-01   6.341496047050e-07   7.067158116291e-01  -2.034352357717e-05   8.979739579836e+01
  5.210000000000e+01   4.447212655749e+01  -1.495178217749e-03   1.072994149695e-01   1.045389716490e-05  -1.743942855708e-04  -7.769923455109e-06   1.507251614997e+00  -1.080192353467e-02  -1.288201891928e+04   7.075036508899e-01   7.271372683601e-07   7.067096882998e-01  -2.097854503249e-05   8.979180915070e+01
  5.220000000000e+01   4.393445559654e+01  -1.550804447670e-03   1.095128430847e-01   1.078149537037e-05  -1.770143600239e-04  -7.976522451317e-06   1.523093759964e+00  -1.108294834345e-02  -1.288643923531e+04   7.075098593596e-01   8.243398662227e-07   7.067034727807e-01  -2.163220897611e-05   8.978602846267e+01
  5.230000000000e+01   4.339654363942e+01  -1.608426726303e-03   1.117751892282e-01   1.111809021020e-05  -1.796655351427e-04  -8.188031813382e-06   1.539176122028e+00  -1.137157721386e-02  -1.289080577166e+04   7.075161609036e-01   9.259004318336e-07   7.066971639691e-01  -2.230500233402e-05   8.978004534799e+01
  5.240000000000e+01   4.285839368521e+01  -1.668112743633e-03   1.140875002052e-01   1.146386315629e-05  -1.823477867148e-04  -8.404532914646e-06   1.555502856571e+00  -1.166801889296e-02  -1.289511850437e+04   7.075225566179e-01   1.031965539139e-06   7.066907607624e-01  -2.299742133289e-05   8.977385097065e+01
  5.250000000000e+01   4.232000873241e+01  -1.729932252294e-03   1.164508430830e-01   1.181899539784e-05  -1.850610692319e-04  -8.626106362133e-06   1.572078194169e+00  -1.197248771673e-02  -1.289937740977e+04   7.075290475973e-01   1.142685322360e-06   7.066842620595e-01  -2.370997147079e-05   8.976743601549e+01
  5.260000000000e+01   4.178139177896e+01  -1.793957116540e-03   1.188663054694e-01   1.218366752910e-05  -1.878053148168e-04  -8.852831832704e-06   1.588906441931e+00  -1.228520374578e-02  -1.290358246449e+04   7.075356349344e-01   1.258213490834e-06   7.066776667611e-01  -2.444316747160e-05   8.976079065623e+01
  5.270000000000e+01   4.124254582221e+01  -1.860261361531e-03   1.213349957884e-01   1.255805921408e-05  -1.905804321113e-04  -9.084787899083e-06   1.605991984850e+00  -1.260639290340e-02  -1.290773364547e+04   7.075423197190e-01   1.378707338375e-06   7.066709737706e-01  -2.519753322211e-05   8.975390452095e+01
  5.280000000000e+01   4.070347385890e+01  -1.928921222846e-03   1.238580435540e-01   1.294234882720e-05  -1.933863051225e-04  -9.322051845315e-06   1.623339287180e+00  -1.293628711608e-02  -1.291183092993e+04   7.075491030370e-01   1.504327746704e-06   7.066641819950e-01  -2.597360169042e-05   8.974676665484e+01
  5.290000000000e+01   4.016417888513e+01  -2.000015196183e-03   1.264365996406e-01   1.333671306836e-05  -1.962227920283e-04  -9.564699471198e-06   1.640952893831e+00  -1.327512445639e-02  -1.291587429541e+04   7.075559859699e-01   1.635239182428e-06   7.066572903457e-01  -2.677191482450e-05   8.973936547981e+01
  5.300000000000e+01   3.962466389637e+01  -2.073624087149e-03   1.290718365498e-01   1.374132655158e-05  -1.990897239397e-04  -9.812804885252e-06   1.658837431783e+00  -1.362314928824e-02  -1.291986371972e+04   7.075629695935e-01   1.771609687065e-06   7.066502977397e-01  -2.759302342957e-05   8.973168875074e+01
  5.310000000000e+01   3.908493188743e+01  -2.149831061079e-03   1.317649486744e-01   1.415636136549e-05  -2.019869036183e-04  -1.006644028573e-05   1.676997611521e+00  -1.398061241451e-02  -1.292379918101e+04   7.075700549769e-01   1.913610859552e-06   7.066432031001e-01  -2.843748702290e-05   8.972372350804e+01
  5.320000000000e+01   3.854498585241e+01  -2.228721692780e-03   1.345171525566e-01   1.458198660457e-05  -2.049141041490e-04  -1.032567572920e-05   1.695438228489e+00  -1.434777122697e-02  -1.292768065768e+04   7.075772431819e-01   2.061417830653e-06   7.066360053578e-01  -2.930587366462e-05   8.971545602609e+01
  5.330000000000e+01   3.800482878471e+01  -2.310384016128e-03   1.373296871427e-01   1.501836786973e-05  -2.078710675657e-04  -1.059057888622e-05   1.714164164564e+00  -1.472488985849e-02  -1.293150812847e+04   7.075845352615e-01   2.215209228656e-06   7.066287034517e-01  -3.019875976298e-05   8.970687175723e+01
  5.340000000000e+01   3.746446367700e+01  -2.394908573406e-03   1.402038140316e-01   1.546566673659e-05  -2.108575034294e-04  -1.086121478358e-05   1.733180389550e+00  -1.511223933754e-02  -1.293528157240e+04   7.075919322589e-01   2.375167135713e-06   7.066212963308e-01  -3.111672985254e-05   8.969795527069e+01
  5.350000000000e+01   3.692389352119e+01  -2.482388464277e-03   1.431408177175e-01   1.592404019022e-05  -2.138730873560e-04  -1.113764553258e-05   1.752491962691e+00  -1.551009774485e-02  -1.293900096879e+04   7.075994352064e-01   2.541477034129e-06   7.066137829544e-01  -3.206037634364e-05   8.968869018621e+01
  5.360000000000e+01   3.638312130841e+01  -2.572919394288e-03   1.461420058259e-01   1.639364002459e-05  -2.169174594941e-04  -1.141993004286e-05   1.772104034205e+00  -1.591875037229e-02  -1.294266629725e+04   7.076070451242e-01   2.714327741899e-06   7.066061622943e-01  -3.303029924135e-05   8.967905910138e+01
  5.370000000000e+01   3.584215002898e+01  -2.666599722778e-03   1.492087093430e-01   1.687461220523e-05  -2.199902229510e-04  -1.170812372129e-05   1.792021846837e+00  -1.633848988373e-02  -1.294627753771e+04   7.076147630188e-01   2.893911336726e-06   7.065984333351e-01  -3.402710583221e-05   8.966904351246e+01
  5.380000000000e+01   3.530098267241e+01  -2.763530510050e-03   1.523422828364e-01   1.736709619344e-05  -2.230909421645e-04  -1.200227815516e-05   1.812250737430e+00  -1.676961647807e-02  -1.294983467039e+04   7.076225898822e-01   3.080423067736e-06   7.065905950763e-01  -3.505141033686e-05   8.965862372753e+01
  5.390000000000e+01   3.475962222732e+01  -2.863815563695e-03   1.555441046675e-01   1.787122423038e-05  -2.262191412205e-04  -1.230244077945e-05   1.832796138515e+00  -1.721243805418e-02  -1.295333767578e+04   7.076305266899e-01   3.274061254045e-06   7.065826465335e-01  -3.610383352657e-05   8.964777877159e+01
  5.400000000000e+01   3.421807168147e+01  -2.967561483891e-03   1.588155771950e-01   1.838712057921e-05  -2.293743021141e-04  -1.260865452735e-05   1.853663579927e+00  -1.766727037767e-02  -1.295678653472e+04   7.076385744001e-01   3.475027169326e-06   7.065745867395e-01  -3.718500230168e-05   8.963648628223e+01
  5.410000000000e+01   3.367633402169e+01  -3.074877707545e-03   1.621581269677e-01   1.891490072363e-05  -2.325558629528e-04  -1.292095746354e-05   1.874858690426e+00  -1.813443724953e-02  -1.296018122829e+04   7.076467339516e-01   3.683524911427e-06   7.065664147464e-01  -3.829554922984e-05   8.962472239505e+01
  5.420000000000e+01   3.313441223388e+01  -3.185876551092e-03   1.655732049068e-01   1.945467052082e-05  -2.357632161013e-04  -1.323938239972e-05   1.896387199350e+00  -1.861427067645e-02  -1.296352173792e+04   7.076550062623e-01   3.899761256116e-06   7.065581296266e-01  -3.943611204185e-05   8.961246161769e+01
  5.430000000000e+01   3.259230930293e+01  -3.300673251795e-03   1.690622864763e-01   2.000652530703e-05  -2.389957062651e-04  -1.356395649174e-05   1.918254938279e+00  -1.910711104272e-02  -1.296680804531e+04   7.076633922281e-01   4.123945493913e-06   7.065497304749e-01  -4.060733308281e-05   8.959967669083e+01
  5.440000000000e+01   3.205002821277e+01  -3.419386007337e-03   1.726268718408e-01   2.057054895378e-05  -2.422526285122e-04  -1.389470081780e-05   1.940467842719e+00  -1.961330728363e-02  -1.297004013246e+04   7.076718927205e-01   4.356289248982e-06   7.065412164101e-01  -4.180985871625e-05   8.958633843487e+01
  5.450000000000e+01   3.150757194626e+01  -3.542136013524e-03   1.762684860100e-01   2.114681287280e-05  -2.455332262315e-04  -1.423162993704e-05   1.963031953804e+00  -2.013321706021e-02  -1.297321798166e+04   7.076805085851e-01   4.597006278957e-06   7.065325865767e-01  -4.304433867869e-05   8.957241558035e+01
  5.460000000000e+01   3.096494348518e+01  -3.669047499887e-03   1.799886789680e-01   2.173537496754e-05  -2.488366890259e-04  -1.457475142806e-05   1.985953420012e+00  -2.066720693520e-02  -1.297634157551e+04   7.076892406399e-01   4.846312254564e-06   7.065238401466e-01  -4.431142538219e-05   8.955787458017e+01
  5.470000000000e+01   3.042214581022e+01  -3.800247762947e-03   1.837890257881e-01   2.233627852928e-05  -2.521621505394e-04  -1.492406540669e-05   2.009238498904e+00  -2.121565255009e-02  -1.297941089691e+04   7.076980896729e-01   5.104424517833e-06   7.065149763217e-01  -4.561177316219e-05   8.954267940119e+01
  5.480000000000e+01   2.987918190092e+01  -3.935867196934e-03   1.876711267299e-01   2.294955107573e-05  -2.555086862154e-04  -1.527956402246e-05   2.032893558871e+00  -2.177893880309e-02  -1.298242592905e+04   7.077070564407e-01   5.371561817632e-06   7.065059943350e-01  -4.694603746792e-05   8.952679129258e+01
  5.490000000000e+01   2.933605473561e+01  -4.076039321691e-03   1.916366073195e-01   2.357520312989e-05  -2.588753109869e-04  -1.564123093317e-05   2.056925080907e+00  -2.235746002780e-02  -1.298538665540e+04   7.077161416657e-01   5.647944021215e-06   7.064968934536e-01  -4.831487399252e-05   8.951016852788e+01
  5.500000000000e+01   2.879276729144e+01  -4.220900807515e-03   1.956871184107e-01   2.421322693703e-05  -2.622609768943e-04  -1.600904075698e-05   2.081339660386e+00  -2.295162017253e-02  -1.298829305977e+04   7.077253460347e-01   5.933791800413e-06   7.064876729801e-01  -4.971893773992e-05   8.949276611708e+01
  5.510000000000e+01   2.824932254426e+01  -4.370591496663e-03   1.998243362254e-01   2.486359511755e-05  -2.656645706316e-04  -1.638295850150e-05   2.106144008860e+00  -2.356183297989e-02  -1.299114512622e+04   7.077346701960e-01   6.229326291041e-06   7.064783322555e-01  -5.115888202560e-05   8.947453548478e+01
  5.520000000000e+01   2.770572346863e+01  -4.525254421228e-03   2.040499623740e-01   2.552625925348e-05  -2.690849110191e-04  -1.676293896925e-05   2.131344955874e+00  -2.418852216660e-02  -1.299394283913e+04   7.077441147573e-01   6.534768724025e-06   7.064688706611e-01  -5.263535740786e-05   8.945542410944e+01
  5.530000000000e+01   2.716197303775e+01  -4.685035817090e-03   2.083657238515e-01   2.620114840628e-05  -2.725207463997e-04  -1.714892613893e-05   2.156949450784e+00  -2.483212160320e-02  -1.299668618317e+04   7.077536802832e-01   6.850340026709e-06   7.064592876214e-01  -5.414901054659e-05   8.943537511832e+01
  5.540000000000e+01   2.661807422346e+01  -4.850085133615e-03   2.127733730112e-01   2.688816756364e-05  -2.759707519599e-04  -1.754085252208e-05   2.182964564598e+00  -2.549307549347e-02  -1.299937514331e+04   7.077633672929e-01   7.176260392719e-06   7.064495826060e-01  -5.570048298608e-05   8.941432683149e+01
  5.550000000000e+01   2.607402999612e+01  -5.020555038788e-03   2.172746875113e-01   2.758719601296e-05  -2.794335269716e-04  -1.793863849447e-05   2.209397491821e+00  -2.617183855324e-02  -1.300200970482e+04   7.077731762571e-01   7.512748818719e-06   7.064397551329e-01  -5.729040985849e-05   8.939221224739e+01
