  Time[s]              u[ft/s]            v[ft/s]                w[ft/s]              p[rad/s]             q[rad/s]             r[rad/s]             x[ft]                y[ft]                z[ft]                e0                   ex                   ey                   ez
  2.650000000000e-01  -1.649616259484e+02  -2.225762574152e+02   1.097086292612e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   7.902878375759e+01   5.262080612629e-01  -1.043685393153e+01   4.165778264582e-01  -1.690439752498e-01   6.704195000944e-01   5.902705618615e-01
  2.700000000000e-01  -2.200287260773e+02  -1.923399769067e+02   5.779885411964e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   8.051640828505e+01   5.453994912052e-01  -1.051105197383e+01   2.862124652185e-01  -1.790944679922e-01   7.035059737510e-01   6.253650394332e-01
  2.750000000000e-01  -2.571536936049e+02  -1.502614158700e+02  -1.312909202112e+00  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   8.200373082652e+01   5.651915761181e-01  -1.058424454979e+01   1.502881322251e-01  -1.856664827331e-01   7.229285416250e-01   6.483133097158e-01
  2.800000000000e-01  -2.734704805835e+02  -9.958706937018e+01  -6.305605814026e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   8.349080781112e+01   5.856255838468e-01  -1.065625120412e+01   1.144482953766e-02  -1.886323743327e-01   7.283099686949e-01   6.586696592887e-01
  2.850000000000e-01  -2.677147518948e+02  -4.423101042680e+01  -1.226584266258e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   8.497778335945e+01   6.066973740145e-01  -1.072694532098e+01  -1.276207471254e-01  -1.879345378862e-01   7.195457351847e-01   6.562329423887e-01
  2.900000000000e-01  -2.403224007052e+02   1.152658777801e+01  -1.755120065260e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   8.646486392047e+01   6.283689757548e-01  -1.079631034703e+01  -2.642075851861e-01  -1.835865275530e-01   6.968060665808e-01   6.410504876542e-01
  2.950000000000e-01  -1.933963133295e+02   6.336841210740e+01  -2.175257720599e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   8.795226073871e+01   6.505667539252e-01  -1.086446892887e+01  -3.956628158458e-01  -1.756727932923e-01   6.605326273853e-01   6.134171788564e-01
  3.000000000000e-01  -1.305450993054e+02   1.072717129012e+02  -2.454350000438e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   8.944010966287e+01   6.731595540413e-01  -1.093166885890e+01  -5.194332396416e-01  -1.643470406198e-01   6.114299428231e-01   5.738697274693e-01
  3.050000000000e-01  -5.661214335701e+01   1.398230113430e+02  -2.570401630864e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   9.092838203802e+01   6.959320351355e-01  -1.099819673287e+01  -6.331149161617e-01  -1.498292452428e-01   5.504517151163e-01   5.231762483226e-01
  3.100000000000e-01   2.267322830671e+01   1.585032617467e+02  -2.513755137242e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   9.241685090481e+01   7.186203162060e-01  -1.106419249817e+01  -7.344998547602e-01  -1.324013805568e-01   4.787823000995e-01   4.623213408049e-01
  3.150000000000e-01   1.011235052091e+02   1.618935927152e+02  -2.288310378433e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   9.390523231802e+01   7.410584256322e-01  -1.112951174539e+01  -8.216188994160e-01  -1.124019409883e-01   3.978137039477e-01   3.924869653795e-01
  3.200000000000e-01   1.726078904142e+02   1.497587703094e+02  -1.911508277369e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   9.539336607207e+01   7.632755033009e-01  -1.119385435353e+01  -8.927799748026e-01  -9.021936755304e-02   3.091185468014e-01   3.150294868399e-01
  3.250000000000e-01   2.315569241827e+02   1.230569356396e+02  -1.412729033309e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   9.688121526459e+01   7.854401119670e-01  -1.125696367905e+01  -9.466009507316e-01  -6.628450332350e-02   2.144195184045e-01   2.314533301861e-01
  3.300000000000e-01   2.733945368654e+02   8.387154461201e+01  -8.308049772524e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   9.836879006659e+01   8.077641814912e-01  -1.131869368453e+01  -9.820364866580e-01  -4.106222533969e-02   1.155559190063e-01   1.433817607917e-01
  3.350000000000e-01   2.948842996705e+02   3.525197213229e+01  -2.109354770433e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   9.985610267745e+01   8.304370121697e-01  -1.137899511760e+01  -9.983983348577e-01  -1.504241549334e-02   1.444793538992e-02   5.252535638661e-02
  3.400000000000e-01   2.943726065843e+02  -1.902330735811e+01   3.988263940686e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.013431552816e+02   8.535923253923e-01  -1.143788535752e+01  -9.953687079395e-01   1.126955424590e-02  -8.694065412088e-02  -3.935121678737e-02
  3.450000000000e-01   2.719117773197e+02  -7.474019483983e+01   9.512852091139e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.028299453461e+02   8.772974788690e-01  -1.149542373357e+01  -9.730064510585e-01   3.736263746043e-02  -1.866406213119e-01  -1.304634783571e-01
  3.500000000000e-01   2.292526549754e+02  -1.275756539414e+02   1.403742449343e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.043164771889e+02   9.015566789482e-01  -1.155169524146e+01  -9.317458989532e-01   6.273003912629e-02  -2.827155355750e-01  -2.190417930361e-01
  3.550000000000e-01   1.697064773819e+02  -1.734317918753e+02   1.721282193346e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.058027714699e+02   9.263234556599e-01  -1.160680073355e+01  -8.723884400047e-01   8.687905888051e-02  -3.732993743872e-01  -3.033657415096e-01
  3.600000000000e-01   9.788760252470e+01  -2.087505385270e+02   1.879446963364e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.072888647005e+02   9.515196170061e-01  -1.166085113717e+01  -7.960869511683e-01   1.093406605329e-01  -4.566327662785e-01  -3.817975354146e-01
  3.650000000000e-01   1.935956706715e+01  -2.307847211108e+02   1.866124177974e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.087747928292e+02   9.770625967644e-01  -1.171396320928e+01  -7.043234060901e-01   1.296785819574e-01  -5.310971623579e-01  -4.528138274096e-01
  3.700000000000e-01  -5.979184403162e+01  -2.378093397956e+02   1.682552054886e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.102605643994e+02   1.002908431232e+00  -1.176624834660e+01  -5.988800913190e-01   1.474978084257e-01  -5.952462726969e-01  -5.150352985021e-01
  3.750000000000e-01  -1.334384974761e+02  -2.292603817003e+02   1.343267445961e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.117461455567e+02   1.029095044780e+00  -1.181777516740e+01  -4.818049896697e-01   1.624522448088e-01  -6.478341569972e-01  -5.672534479698e-01
  3.800000000000e-01  -1.958936304815e+02  -2.057831044607e+02   8.748204207968e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.132314753091e+02   1.055730816378e+00  -1.186851682818e+01  -3.553720030816e-01   1.742514376334e-01  -6.878394239473e-01  -6.084540655473e-01
  3.850000000000e-01  -2.423417263140e+02  -1.691815446451e+02   3.135822642804e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.147165068850e+02   1.082928114334e+00  -1.191834340033e+01  -2.220367875488e-01   1.826662164319e-01  -7.144850692560e-01  -6.378369299884e-01
  3.900000000000e-01  -2.691997475208e+02  -1.222774616784e+02  -2.970218880713e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.162012541304e+02   1.110754484997e+00  -1.196707306082e+01  -8.438905792214e-02   1.875331448191e-01  -7.272535670574e-01  -6.548313514070e-01
  3.950000000000e-01  -2.743918496714e+02  -6.869187607245e+01  -9.097947557452e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.176858184183e+02   1.139226440645e+00  -1.201454362574e+01   5.489771105354e-02   1.887576948417e-01  -7.258969215725e-01  -6.591072555247e-01
  4.000000000000e-01  -2.575105275287e+02  -1.256584838062e+01  -1.477373021941e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.191703811849e+02   1.168321574120e+00  -1.206067792839e+01   1.931182105301e-01   1.863160829480e-01  -7.104414838005e-01  -6.505815945409e-01
  4.050000000000e-01  -2.198487023922e+02   4.175812170540e+01  -1.955858358848e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.206551607740e+02   1.197985034144e+00  -1.210552856907e+01   3.275878416419e-01   1.802557319191e-01  -6.811874396857e-01  -6.294199601103e-01
  4.100000000000e-01  -1.643003421304e+02   9.006963993119e+01  -2.308163178085e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.221403413628e+02   1.228117553951e+00  -1.214928756141e+01   4.556948573455e-01   1.706943497884e-01  -6.387029797041e-01  -5.960333671004e-01
  4.150000000000e-01  -9.514021720448e+01   1.286156121211e+02  -2.506774571674e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.236259849578e+02   1.258547000317e+00  -1.219223945980e+01   5.749510892828e-01   1.578176436408e-01  -5.838132631099e-01  -5.510702705960e-01
  4.200000000000e-01  -1.770982552023e+01   1.544022124530e+02  -2.535759915921e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.251119574329e+02   1.289021890046e+00  -1.223462211780e+01   6.830402744222e-01   1.418757126946e-01  -5.175843911855e-01  -4.954039712034e-01
  4.250000000000e-01   6.196748544685e+01   1.654485634215e+02  -2.392223313161e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.265979771591e+02   1.319307494001e+00  -1.227643309087e+01   7.778630428497e-01   1.231781907222e-01  -4.413027007784e-01  -4.301156532746e-01
  4.300000000000e-01   1.376638364863e+02   1.609290189574e+02  -2.087033514891e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.280838099710e+02   1.349334162495e+00  -1.231742265974e+01   8.575776929308e-01   1.020882321570e-01  -3.564497802950e-01  -3.564733854946e-01
  4.350000000000e-01   2.034705213142e+02   1.412157039027e+02  -1.643950405200e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.295693629337e+02   1.379213299652e+00  -1.235729700172e+01   9.206359618853e-01   7.901545869095e-02  -2.646736934090e-01  -2.759074916946e-01
  4.400000000000e-01   2.542696331199e+02   1.078519444855e+02  -1.097510237991e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.310546271388e+02   1.409146326970e+00  -1.239585455685e+01   9.658130970178e-01   5.440800335913e-02  -1.677569693926e-01  -1.899827702531e-01
  4.450000000000e-01   2.861247458678e+02   6.343688910809e+01  -4.902082899425e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.325396143859e+02   1.439339720714e+00  -1.243300194318e+01   9.922316435441e-01   2.874380663514e-02  -6.758198178206e-02  -1.003681016581e-01
  4.500000000000e-01   2.965770683965e+02   1.142436676564e+01   1.308325425237e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.340243307997e+02   1.469956531366e+00  -1.246872692173e+01   9.993784869939e-01   2.521333590116e-03   3.390561218700e-02  -8.804034528170e-03
  4.550000000000e-01   2.848295208359e+02  -4.414547827670e+01   7.175081705410e+01  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.355087749947e+02   1.501096287915e+00  -1.250306990008e+01   9.871148191806e-01  -2.375010758810e-02   1.347346612728e-01   8.293102034299e-02
  4.600000000000e-01   2.518044402085e+02  -9.895969713303e+01   1.224444264177e+02  -1.212832670300e+01   4.060490360143e+01   3.628803036893e+01   1.369929475236e+02   1.532792505272e+00  -1.253610373727e+01   9.556788341771e-01  -4.956025767605e-02   2.329468050766e-01   1.730553313196e-01
