  Time[s]              udot                vdot                 wdot                  pdot               qdot                 rdot                 xdot                  ydot                 zdot                   e0dot                exdot               eydot              ezdot       
  5.000000000000e-01  -9.512042773826e-02  -1.500607857127e-07  -3.389364202473e-03   6.813991562195e-10   5.201446577943e-06   3.637677005501e-09   2.319554378431e-03  -8.952447555525e-10  -2.199740216267e+02   2.169544446630e-10   5.607598332429e-07  -2.901222662864e-10   5.608015617012e-07
  5.000000000000e-01  -9.511554614476e-02  -1.552690693730e-07  -3.389371743272e-03   7.111146702593e-10   5.174606317618e-06   3.658953426848e-09   2.315683536025e-03  -9.970585730045e-10  -2.199735907839e+02   2.235928375092e-10   5.667499906207e-07  -3.019210122724e-10   5.667921717215e-07
  5.000000000000e-01  -1.037258289808e-01  -1.930205761503e-07  -3.259776500073e-03   8.943541290394e-10   5.487879047247e-06   4.189660978709e-09   2.502616206556e-03  -1.433333563433e-09  -2.199688352379e+02   2.755516699006e-10   6.577470848044e-07  -3.800769801545e-10   6.577960917636e-07

  6.000000000000e-01  -1.037258385756e-01  -1.928724149856e-07  -3.259565621843e-03   8.917913243801e-10   5.487409973948e-06   4.193765047795e-09   2.502492785126e-03  -1.418448498347e-09  -2.199688351035e+02   2.755354083624e-10   6.580707288945e-07  -3.794497009348e-10   6.581197595664e-07
  6.000000000000e-01  -1.123295712035e-01  -2.357415240235e-07  -3.130009651802e-03   1.104574943356e-09   5.773681924425e-06   4.745978459326e-09   2.685556402412e-03  -1.961522842717e-09  -2.199636487992e+02   3.339032661154e-10   7.550717001690e-07  -4.693526548997e-10   7.551280283411e-07
  6.000000000000e-01  -1.123246700616e-01  -2.411238816934e-07  -3.130584453252e-03   1.141800739776e-09   5.748382970166e-06   4.755328730991e-09   2.682064084212e-03  -2.124138763711e-09  -2.199632186130e+02   3.399030914888e-10   7.601321271338e-07  -4.828762421640e-10   7.601888432412e-07
  6.000000000000e-01  -1.209218110243e-01  -2.894143392663e-07  -3.002188415636e-03   1.398979975375e-09   6.010702460297e-06   5.305420894396e-09   2.862006538962e-03  -2.898261887814e-09  -2.199576026126e+02   4.032851612904e-10   8.612990941676e-07  -5.879494609633e-10   8.613634519106e-07

  7.000000000000e-01  -1.209218196130e-01  -2.893586740118e-07  -3.001999962402e-03   1.396438927905e-09   6.010206753589e-06   5.309384849338e-09   2.861882900348e-03  -2.878016416900e-09  -2.199576024774e+02   4.035038534875e-10   8.616051682826e-07  -5.873752170236e-10   8.616695484485e-07
  7.000000000000e-01  -1.295123977522e-01  -3.429476540120e-07  -2.874207728703e-03   1.690428229296e-09   6.247090672525e-06   5.869181326508e-09   3.038333103987e-03  -3.819502763600e-09  -2.199515563748e+02   4.726712028693e-10   9.678475887485e-07  -7.059211271598e-10   9.679200254197e-07
  7.000000000000e-01  -1.295074797318e-01  -3.482480974249e-07  -2.875284093038e-03   1.734510281358e-09   6.223386913747e-06   5.867278272462e-09   3.035216225669e-03  -4.059376936238e-09  -2.199511268464e+02   4.773694930358e-10   9.720349803793e-07  -7.210142440700e-10   9.721077450541e-07
  7.000000000000e-01  -1.380914589104e-01  -4.069305990553e-07  -2.749086243609e-03   2.078775553758e-09   6.437992183368e-06   6.414517214970e-09   3.208915958282e-03  -5.325220982746e-09  -2.199446517071e+02   5.496092519751e-10   1.081626753714e-06  -8.561444654142e-10   1.081707871564e-06

  8.000000000000e-01  -1.380914666116e-01  -4.069608761751e-07  -2.748919429216e-03   2.076459912727e-09   6.437477059932e-06   6.418260882295e-09   3.208793178146e-03  -5.299451873177e-09  -2.199446515712e+02   5.500519306523e-10   1.081914492174e-06  -8.556211137527e-10   1.081995631133e-06
  8.000000000000e-01  -1.466688731032e-01  -4.708682482997e-07  -2.623824386886e-03   2.464178075060e-09   6.628264970742e-06   6.964072644371e-09   3.379374371207e-03  -6.809292561029e-09  -2.199377469871e+02   6.267992466777e-10   1.195709725597e-06  -1.005790839699e-09   1.195799581683e-06
  8.000000000000e-01  -1.466639405325e-01  -4.758549805594e-07  -2.625339327838e-03   2.513978110378e-09   6.606190555206e-06   6.951798434146e-09   3.376626994879e-03  -7.142665750277e-09  -2.199373181171e+02   6.295933585955e-10   1.199082274861e-06  -1.022293576018e-09   1.199172403689e-06
  8.000000000000e-01  -1.552347428399e-01  -5.443221209929e-07  -2.502213010499e-03   2.956279182703e-09   6.776387327743e-06   7.475699912029e-09   3.544819662565e-03  -9.085698365992e-09  -2.199299851563e+02   7.069400712459e-10   1.315469618056e-06  -1.190292696980e-09   1.315568718845e-06

  9.000000000000e-01  -1.552347497668e-01  -5.444303234132e-07  -2.502066945262e-03   2.954350543243e-09   6.775859387508e-06   7.479153166267e-09   3.544698692650e-03  -9.054479594180e-09  -2.199299850197e+02   7.075866758452e-10   1.315738497938e-06  -1.189821877538e-09   1.315837618516e-06
  9.000000000000e-01  -1.637989719298e-01  -6.178180519307e-07  -2.380479615040e-03   3.445639294849e-09   6.923890157252e-06   7.991373992215e-09   3.710140578804e-03  -1.133399080505e-08  -2.199222232722e+02   7.875677345112e-10   1.435515255645e-06  -1.374264890255e-09   1.435623666694e-06
  9.000000000000e-01  -1.637940268133e-01  -6.222870305307e-07  -2.382373114733e-03   3.499654200772e-09   6.903461338461e-06   7.969787407125e-09   3.707754272639e-03  -1.177623911626e-08  -2.199217950614e+02   7.879371031953e-10   1.438131983680e-06  -1.392004612606e-09   1.438240616709e-06
  9.000000000000e-01  -1.723516413295e-01  -6.995257864385e-07  -2.263071945394e-03   4.048011919980e-09   7.032585991207e-06   8.451971128693e-09   3.871158684504e-03  -1.461179959003e-08  -2.199136055976e+02   8.656145564193e-10   1.559803203531e-06  -1.595333763923e-09   1.559921345162e-06

  1.000000000000e+00  -1.723516475894e-01  -6.997027045628e-07  -2.262945655148e-03   4.046592094615e-09   7.032051226691e-06   8.455074721525e-09   3.871040357566e-03  -1.457542123607e-08  -2.199136054605e+02   8.664377519276e-10   1.560052922838e-06  -1.594919824649e-09   1.560171082944e-06
  1.000000000000e+00  -1.809026765821e-01  -7.813546372775e-07  -2.145559791447e-03   4.647998877660e-09   7.140676381622e-06   8.916377593091e-09   4.032053291041e-03  -1.785492789136e-08  -2.199049878687e+02   9.443611450367e-10   1.684358307103e-06  -1.815923064139e-09   1.684486253889e-06
  1.000000000000e+00  -1.808977206188e-01  -7.851322942653e-07  -2.147775003372e-03   4.704472172085e-09   7.121893322309e-06   8.886679643301e-09   4.030017471862e-03  -1.841998669911e-08  -2.199045603176e+02   9.418837324806e-10   1.686278458940e-06  -1.834709198284e-09   1.686406581231e-06
  1.000000000000e+00  -1.894421399724e-01  -8.697843492393e-07  -2.032939188773e-03   5.363469295434e-09   7.213280480580e-06   9.311151024842e-09   4.189331266716e-03  -2.239042750457e-08  -2.198955156702e+02   1.014283042388e-09   1.811839908356e-06  -2.075445109572e-09   1.811978003342e-06

  1.100000000000e+00  -1.894421456665e-01  -8.700198595604e-07  -2.032831632628e-03   5.362642914260e-09   7.212744290705e-06   9.313857139466e-09   4.189216302294e-03  -2.234937115733e-08  -2.198955155326e+02   1.015249975422e-09   1.812070364611e-06  -2.075094143116e-09   1.812208476778e-06
  1.100000000000e+00  -1.979799758866e-01  -9.584047745147e-07  -1.920230745714e-03   6.077023264165e-09   7.285297431879e-06   9.709441655678e-09   4.346487310215e-03  -2.688478033139e-08  -2.198860434165e+02   1.085088441773e-09   1.939569767064e-06  -2.334543056986e-09   1.939718094067e-06
  1.100000000000e+00  -1.979750104894e-01  -9.613498904644e-07  -1.922714147882e-03   6.134047758134e-09   7.268145952550e-06   9.672940359678e-09   4.344789567767e-03  -2.758464970692e-08  -2.198856165253e+02   1.079452139800e-09   1.940852270976e-06  -2.354164432983e-09   1.941000731058e-06
  1.100000000000e+00  -2.065062302776e-01  -1.051775723184e-06  -1.812877112803e-03   6.904525220455e-09   7.325099617782e-06   1.002630204600e-08   4.500685544187e-03  -3.295550622512e-08  -2.198757180145e+02   1.140347610830e-09   2.069027768545e-06  -2.633960200665e-09   2.069186601398e-06

  1.200000000000e+00  -2.065062355010e-01  -1.052059068280e-06  -1.812787199508e-03   6.904342630844e-09   7.324566825371e-06   1.002857458178e-08   4.500574554584e-03  -3.291041767338e-08  -2.198757178764e+02   1.141421582376e-09   2.069239037981e-06  -2.633679193954e-09   2.069397886742e-06
  1.200000000000e+00  -2.150308640254e-01  -1.145396641640e-06  -1.705451336241e-03   7.730659105572e-09   7.364336522314e-06   1.034634332760e-08   4.654763992932e-03  -3.897890195050e-08  -2.198653925564e+02   1.196639366726e-09   2.198715018187e-06  -2.933015739736e-09   2.198884449894e-06
  1.200000000000e+00  -2.150258903405e-01  -1.147401387852e-06  -1.708152838549e-03   7.786270001059e-09   7.348789785374e-06   1.030441843468e-08   4.653390395035e-03  -3.982323954098e-08  -2.198649663253e+02   1.187648669296e-09   2.199418006521e-06  -2.953240155559e-09   2.199587532677e-06
  1.200000000000e+00  -2.235439085897e-01  -1.241746469720e-06  -1.603748069825e-03   8.665209335503e-09   7.374557866201e-06   1.057601151345e-08   4.806513455364e-03  -4.687860271370e-08  -2.198542152714e+02   1.230427286714e-09   2.329047295458e-06  -3.273284852882e-09   2.329227537901e-06

  1.300000000000e+00  -2.235439134307e-01  -1.242066533768e-06  -1.603674672811e-03   8.665689761876e-09   7.374032738593e-06   1.057782611107e-08   4.806406951843e-03  -4.683026270573e-08  -2.198542151329e+02   1.231569322401e-09   2.329239612888e-06  -3.273080949872e-09   2.329419869999e-06
  1.300000000000e+00  -2.320553394957e-01  -1.338394589191e-06  -1.501987368441e-03   9.598987390048e-09   7.384238761034e-06   1.080849068841e-08   4.958145756490e-03  -5.472523389714e-08  -2.198430379294e+02   1.265358456914e-09   2.459589877654e-06  -3.613262657319e-09   2.459781032714e-06
