  Time[s]              u[ft/s]            v[ft/s]                w[ft/s]              p[rad/s]             q[rad/s]             r[rad/s]             x[ft]                y[ft]                z[ft]                e0                   ex                   ey                   ez                  gamma[deg]
  4.460000000000e+01   8.877408486877e+01   5.319352223158e-03  -1.089216797729e+00  -5.707719536150e-05   2.826684989525e-03   6.287308528308e-05   2.295266975729e+01  -1.186189360415e-01  -8.203218471527e+03   1.333317098146e-04   7.138002814044e-01  -3.641891110055e-05  -7.003492979672e-01   8.817295669141e+01
  4.470000000000e+01   8.828053204039e+01   5.527431095779e-03  -1.110505986107e+00  -5.917171018189e-05   2.872564867016e-03   6.465044371444e-05   2.323228285190e+01  -1.212870323799e-01  -8.212067472346e+03   1.376437660344e-04   7.139000580369e-01  -3.664026257918e-05  -7.002475896755e-01   8.813812136202e+01
  4.480000000000e+01   8.778652058556e+01   5.743579234666e-03  -1.132242705827e+00  -6.134089060172e-05   2.919223276164e-03   6.648045836333e-05   2.351562826932e+01  -1.240199650853e-01  -8.220866981709e+03   1.420951394544e-04   7.140014398633e-01  -3.685103940520e-05  -7.001442153757e-01   8.810250579586e+01
  4.490000000000e+01   8.729205396720e+01   5.968114274880e-03  -1.154436927007e+00  -6.358739797808e-05   2.966673319478e-03   6.836473938260e-05   2.380276276504e+01  -1.268194334972e-01  -8.229616950292e+03   1.466904174858e-04   7.141044536406e-01  -3.705049411944e-05  -7.000391463338e-01   8.806608970677e+01
  4.500000000000e+01   8.679713567961e+01   6.201366624599e-03  -1.177098848747e+00  -6.591398908951e-05   3.014928298194e-03   7.030494687022e-05   2.409374406379e+01  -1.296871844520e-01  -8.238317328995e+03   1.514343417298e-04   7.142091265597e-01  -3.723784371358e-05  -6.999323533168e-01   8.802885220397e+01
  4.510000000000e+01   8.630176924977e+01   6.443679990157e-03  -1.200238904362e+00  -6.832351956919e-05   3.064001714259e-03   7.230279240739e-05   2.438863087755e+01  -1.326250136770e-01  -8.246968068942e+03   1.563318132388e-04   7.143154862507e-01  -3.741226811018e-05  -6.998238065849e-01   8.799077177163e+01
  4.520000000000e+01   8.580595823863e+01   6.695411923121e-03  -1.223867766738e+00  -7.081894746125e-05   3.113907272293e-03   7.436004064225e-05   2.468748292392e+01  -1.356347672265e-01  -8.255569121481e+03   1.613878979583e-04   7.144235607891e-01  -3.757290858036e-05  -6.997134758825e-01   8.795182624759e+01
  4.530000000000e+01   8.530970624253e+01   6.956934390330e-03  -1.247996353792e+00  -7.340333690458e-05   3.164658881533e-03   7.647851092040e-05   2.499036094490e+01  -1.387183429612e-01  -8.264120438181e+03   1.666078323568e-04   7.145333787016e-01  -3.771886609694e-05  -6.996013304305e-01   8.791199280142e+01
  4.540000000000e+01   8.481301689458e+01   7.228634367871e-03  -1.272635834058e+00  -7.607986194868e-05   3.216270657743e-03   7.866007896360e-05   2.529732672592e+01  -1.418776920731e-01  -8.272621970832e+03   1.719970292474e-04   7.146449689727e-01  -3.784919962021e-05  -6.994873389179e-01   8.787124791151e+01
  4.550000000000e+01   8.431589386616e+01   7.510914460042e-03  -1.297797632380e+00  -7.885181050604e-05   3.268756925107e-03   8.090667859777e-05   2.560844311538e+01  -1.451148206556e-01  -8.281073671443e+03   1.775610838101e-04   7.147583610498e-01  -3.796292431388e-05  -6.993714694925e-01   8.782956734132e+01
  4.560000000000e+01   8.381834086846e+01   7.804193544334e-03  -1.323493435737e+00  -8.172258844611e-05   3.322132218088e-03   8.322030353181e-05   2.592377404447e+01  -1.484317913222e-01  -8.289475492242e+03   1.833057798210e-04   7.148735848505e-01  -3.805900968819e-05  -6.992536897532e-01   8.778692611477e+01
  4.570000000000e+01   8.332036165407e+01   8.108907443577e-03  -1.349735199174e+00  -8.469572383573e-05   3.376411283257e-03   8.560300918839e-05   2.624338454739e+01  -1.518307248732e-01  -8.297827385675e+03   1.892370960943e-04   7.149906707674e-01  -3.813637766759e-05  -6.991339667405e-01   8.774329849061e+01
  4.580000000000e+01   8.282196001862e+01   8.425509626393e-03  -1.376535151874e+00  -8.777487133109e-05   3.431609081092e-03   8.805691458829e-05   2.656734078205e+01  -1.553138020140e-01  -8.306129304401e+03   1.953612131464e-04   7.151096496755e-01  -3.819390057967e-05  -6.990122669282e-01   8.769865793583e+01
  4.590000000000e+01   8.232313980253e+01   8.754471937175e-03  -1.403905803339e+00  -9.096381672678e-05   3.487740787744e-03   9.058420428947e-05   2.689571005105e+01  -1.588832651242e-01  -8.314381201295e+03   2.016845200874e-04   7.152305529371e-01  -3.823039906251e-05  -6.988885562140e-01   8.765297709802e+01
  4.600000000000e+01   8.182390489273e+01   9.096285356853e-03  -1.431859949704e+00  -9.426648166729e-05   3.544821796763e-03   9.318713038256e-05   2.722856082313e+01  -1.625414200815e-01  -8.322583029446e+03   2.082136217495e-04   7.153534124091e-01  -3.824463988704e-05  -6.987627999106e-01   8.760622777665e+01
  4.610000000000e+01   8.132425922456e+01   9.451460795779e-03  -1.460410680186e+00  -9.768692852667e-05   3.602867720794e-03   9.586801454402e-05   2.756596275506e+01  -1.662906381402e-01  -8.330734742152e+03   2.149553460598e-04   7.154782604484e-01  -3.823533369112e-05  -6.986349627365e-01   8.755838089327e+01
  4.620000000000e+01   8.082420678367e+01   9.820529920086e-03  -1.489571383647e+00  -1.012293654624e-04   3.661894393232e-03   9.862925014861e-05   2.790798671394e+01  -1.701333578665e-01  -8.338836292924e+03   2.219167516653e-04   7.156051299182e-01  -3.820113262185e-05  -6.985050088069e-01   8.750940646045e+01
  4.630000000000e+01   8.032375160800e+01   1.020404601298e-02  -1.519355755307e+00  -1.048981516494e-04   3.721917869834e-03   1.014733044426e-04   2.825470479985e+01  -1.740720871332e-01  -8.346887635479e+03   2.291051358196e-04   7.157340541944e-01  -3.814062788253e-05  -6.983729016238e-01   8.745927354958e+01
  4.640000000000e+01   7.982289778984e+01   1.060258487243e-02  -1.549777803577e+00  -1.086978027006e-04   3.782954430293e-03   1.044027207796e-04   2.860619036909e+01  -1.781094051739e-01  -8.354888723745e+03   2.365280425390e-04   7.158650671718e-01  -3.805234718040e-05  -6.982386040670e-01   8.740795025731e+01
  4.650000000000e+01   7.932164947797e+01   1.101674574689e-02  -1.580851857031e+00  -1.126329962807e-04   3.845020579771e-03   1.074201209196e-04   2.896251805775e+01  -1.822479646997e-01  -8.362839511851e+03   2.441932710384e-04   7.159982032699e-01  -3.793475207141e-05  -6.981020783845e-01   8.735540367077e+01
  4.660000000000e+01   7.882001087988e+01   1.144715231057e-02  -1.612592571515e+00  -1.167085779194e-04   3.908133050388e-03   1.105282073950e-04   2.932376380579e+01  -1.864904940805e-01  -8.370739954135e+03   2.521088844556e-04   7.161334974394e-01  -3.778623519790e-05  -6.979632861822e-01   8.730159983125e+01
  4.670000000000e+01   7.831798626406e+01   1.189445368010e-02  -1.645014937394e+00  -1.209295670322e-04   3.972308802664e-03   1.137297659422e-04   2.969000488157e+01  -1.908397995918e-01  -8.378590005134e+03   2.602832188741e-04   7.162709851685e-01  -3.760511741495e-05  -6.978221884148e-01   8.724650369658e+01
  4.680000000000e+01   7.781557996242e+01   1.235932547417e-02  -1.678134286936e+00  -1.253011631546e-04   4.037565026920e-03   1.170276680034e-04   3.006131990685e+01  -1.952987677292e-01  -8.386389619588e+03   2.687248926545e-04   7.164107024884e-01  -3.738964480111e-05  -6.976787453756e-01   8.719007910188e+01
  4.690000000000e+01   7.731279637271e+01   1.284247091826e-02  -1.711966301836e+00  -1.298287523977e-04   4.103919144632e-03   1.204248732991e-04   3.043778888228e+01  -1.998703675942e-01  -8.394138752434e+03   2.774428160847e-04   7.165526859803e-01  -3.713798554901e-05  -6.975329166860e-01   8.713228871875e+01
  4.700000000000e+01   7.680963996111e+01   1.334462199614e-02  -1.746527020884e+00  -1.345179141342e-04   4.171388809741e-03   1.239244324719e-04   3.081949321336e+01  -2.045576533503e-01  -8.401837358810e+03   2.864462013604e-04   7.166969727808e-01  -3.684822673104e-05  -6.973846612863e-01   8.707309401290e+01
  4.710000000000e+01   7.630611526490e+01   1.386654065024e-02  -1.781832847769e+00  -1.393744279202e-04   4.239991909914e-03   1.275294898061e-04   3.120651573698e+01  -2.093637667549e-01  -8.409485394046e+03   2.957445729055e-04   7.168436005884e-01  -3.651837093537e-05  -6.972339374247e-01   8.701245519992e+01
  4.720000000000e+01   7.580222689522e+01   1.440902003312e-02  -1.817900559038e+00  -1.444042806641e-04   4.309746567768e-03   1.312432860227e-04   3.159894074830e+01  -2.142919397671e-01  -8.417082813668e+03   3.053477780462e-04   7.169926076696e-01  -3.614633276714e-05  -6.970807026471e-01   8.695033119933e+01
  4.730000000000e+01   7.529797953991e+01   1.497288581205e-02  -1.854747312183e+00  -1.496136740479e-04   4.380671142040e-03   1.350691611526e-04   3.199685402835e+01  -2.193454972339e-01  -8.424629573394e+03   3.152659980482e-04   7.171440328647e-01  -3.572993520972e-05  -6.969249137870e-01   8.688667958675e+01
  4.740000000000e+01   7.479337796647e+01   1.555899752901e-02  -1.892390653886e+00  -1.550090322135e-04   4.452784228724e-03   1.390105574898e-04   3.240034287198e+01  -2.245278596582e-01  -8.432125629132e+03   3.255097595316e-04   7.172979155937e-01  -3.526690584039e-05  -6.967665269545e-01   8.682145654410e+01
  4.750000000000e+01   7.428842702518e+01   1.616825001866e-02  -1.930848528401e+00  -1.605970097192e-04   4.526104662158e-03   1.430710226270e-04   3.280949611645e+01  -2.298425460494e-01  -8.439570936977e+03   3.360899462741e-04   7.174542958630e-01  -3.475487289510e-05  -6.966054975258e-01   8.675461680771e+01
  4.760000000000e+01   7.378313165223e+01   1.680157488660e-02  -1.970139286086e+00  -1.663844997796e-04   4.600651516085e-03   1.472542125748e-04   3.322440417052e+01  -2.352931768608e-01  -8.446965453211e+03   3.470178114174e-04   7.176132142703e-01  -3.419136117613e-05  -6.964417801324e-01   8.668611361437e+01
  4.770000000000e+01   7.327749687306e+01   1.745994205052e-02  -2.010281692075e+00  -1.723786427955e-04   4.676444104661e-03   1.515638949678e-04   3.364515904412e+01  -2.408834770148e-01  -8.454309134301e+03   3.583049900891e-04   7.177747120113e-01  -3.357378779692e-05  -6.962753286503e-01   8.661589864505e+01
  4.780000000000e+01   7.277152780580e+01   1.814436134707e-02  -2.051294935101e+00  -1.785868351867e-04   4.753501983448e-03   1.560039523583e-04   3.407185437851e+01  -2.466172790194e-01  -8.461601936894e+03   3.699635124547e-04   7.179388308853e-01  -3.289945775748e-05  -6.961060961889e-01   8.654392196640e+01
  4.790000000000e+01   7.226522966476e+01   1.885588420715e-02  -2.093198636460e+00  -1.850167385361e-04   4.831844950371e-03   1.605783856012e-04   3.450458547708e+01  -2.524985261782e-01  -8.468843817817e+03   3.820058172142e-04   7.181056133006e-01  -3.216555934411e-05  -6.959340350800e-01   8.647013196970e+01
  4.800000000000e+01   7.175860776418e+01   1.959560540266e-02  -2.136012859121e+00  -1.916762890573e-04   4.911493046650e-03   1.652913173321e-04   3.494344933674e+01  -2.585312758969e-01  -8.476034734076e+03   3.944447655580e-04   7.182751022810e-01  -3.136915934656e-05  -6.957590968663e-01   8.639447530734e+01
  4.810000000000e+01   7.125166752201e+01   2.036466486765e-02  -2.179758116976e+00  -1.985737073964e-04   4.992466557718e-03   1.701469955396e-04   3.538854467980e+01  -2.647197030894e-01  -8.483174642851e+03   4.072936555976e-04   7.184473414708e-01  -3.050719808558e-05  -6.955812322903e-01   8.631689682664e+01
  4.820000000000e+01   7.074441446385e+01   2.116424959723e-02  -2.224455384240e+00  -2.057175087802e-04   5.074786014137e-03   1.751497972368e-04   3.583997198652e+01  -2.710681036850e-01  -8.490263501495e+03   4.205662372871e-04   7.186223751405e-01  -2.957648424373e-05  -6.954003912829e-01   8.623733950085e+01
  4.830000000000e+01   7.023685422711e+01   2.199559562746e-02  -2.270126104982e+00  -2.131165135219e-04   5.158472192497e-03   1.803042322320e-04   3.629783352826e+01  -2.775808982415e-01  -8.497301267530e+03   4.342767278527e-04   7.188002481927e-01  -2.857368949189e-05  -6.952165229516e-01   8.615574435728e+01
  4.840000000000e+01   6.972899256518e+01   2.285999009971e-02  -2.316792202806e+00  -2.207798578986e-04   5.243546116336e-03   1.856149470030e-04   3.676223340123e+01  -2.842626356660e-01  -8.504287898648e+03   4.484398277457e-04   7.189810061674e-01  -2.749534290360e-05  -6.950295755691e-01   8.607205040245e+01
  4.850000000000e+01   6.922083535188e+01   2.375877341322e-02  -2.364476090655e+00  -2.287170054113e-04   5.330029057076e-03   1.910867286767e-04   3.723327756080e+01  -2.911179970465e-01  -8.511223352705e+03   4.630707371383e-04   7.191646952472e-01  -2.633782514923e-05  -6.948394965612e-01   8.598619454399e+01
  4.860000000000e+01   6.871238858604e+01   2.469334146948e-02  -2.413200680766e+00  -2.369377584434e-04   5.417942534983e-03   1.967245091177e-04   3.771107385658e+01  -2.981517995983e-01  -8.518107587720e+03   4.781851729798e-04   7.193513622628e-01  -2.509736246168e-05  -6.946462324948e-01   8.589811150933e+01
  4.870000000000e+01   6.820365839618e+01   2.566514801250e-02  -2.462989394744e+00  -2.454522703299e-04   5.507308320182e-03   2.025333691282e-04   3.819573206796e+01  -3.053690007273e-01  -8.524940561872e+03   4.937993866314e-04   7.195410546983e-01  -2.377002036480e-05  -6.944497290663e-01   8.580773376089e+01
  4.880000000000e+01   6.769465104542e+01   2.667570706901e-02  -2.513866173768e+00  -2.542710578525e-04   5.598148433726e-03   2.085185427621e-04   3.868736394044e+01  -3.127747022145e-01  -8.531722233495e+03   5.099301821009e-04   7.197338206963e-01  -2.235169715570e-05  -6.942499310890e-01   8.571499140776e+01
  4.890000000000e+01   6.718537293660e+01   2.772659549294e-02  -2.565855488925e+00  -2.634050141759e-04   5.690485148744e-03   2.146854217584e-04   3.918608322253e+01  -3.203741545246e-01  -8.538452561080e+03   5.265949348956e-04   7.199297090629e-01  -2.083811713156e-05  -6.940467824806e-01   8.561981211349e+01
  4.900000000000e+01   6.667583061749e+01   2.881945561850e-02  -2.618982351655e+00  -2.728654222410e-04   5.784340991690e-03   2.210395600941e-04   3.969200570334e+01  -3.281727612420e-01  -8.545131503268e+03   5.438116115154e-04   7.201287692730e-01  -1.922482355145e-05  -6.938402262512e-01   8.552212100017e+01
  4.910000000000e+01   6.616603078627e+01   2.995599802667e-02  -2.673272324323e+00  -2.826639686308e-04   5.879738743709e-03   2.275866786640e-04   4.020524925079e+01  -3.361760836382e-01  -8.551759018848e+03   5.615987896081e-04   7.203310514748e-01  -1.750717132305e-05  -6.936302044901e-01   8.542184054825e+01
  4.920000000000e+01   6.565598029718e+01   3.113800442987e-02  -2.728751530890e+00  -2.928127579269e-04   5.976701442152e-03   2.343326700881e-04   4.072593385058e+01  -3.443898453737e-01  -8.558335066754e+03   5.799756788077e-04   7.205366064951e-01  -1.568031940411e-05  -6.934166583536e-01   8.531889049224e+01
  4.930000000000e+01   6.514568616634e+01   3.236733067979e-02  -2.785446667692e+00  -3.033243275737e-04   6.075252382260e-03   2.412836036525e-04   4.125418164573e+01  -3.528199373389e-01  -8.564859606063e+03   5.989621422813e-04   7.207454858439e-01  -1.373922290792e-05  -6.931995280514e-01   8.521318771192e+01
  4.940000000000e+01   6.463515557787e+01   3.364590990378e-02  -2.843385014313e+00  -3.142116632688e-04   6.175415119054e-03   2.484457303876e-04   4.179011697691e+01  -3.614724226364e-01  -8.571332595988e+03   6.185787190065e-04   7.209577417189e-01  -1.167862490175e-05  -6.929787528337e-01   8.510464611895e+01
  4.950000000000e+01   6.412439589011e+01   3.497575577507e-02  -2.902594444549e+00  -3.254882148994e-04   6.277213469465e-03   2.558254882880e-04   4.233386642336e+01  -3.703535417106e-01  -8.577753995880e+03   6.388466468057e-04   7.211734270105e-01  -9.493047886891e-06  -6.927542709780e-01   8.499317653870e+01
  4.960000000000e+01   6.361341464220e+01   3.635896592275e-02  -2.963103437447e+00  -3.371679130443e-04   6.380671514741e-03   2.634295076800e-04   4.288555884459e+01  -3.794697176257e-01  -8.584123765220e+03   6.597878861628e-04   7.213925953060e-01  -7.176784948406e-06  -6.925260197751e-01   8.487868658704e+01
  4.970000000000e+01   6.310221956077e+01   3.779772548725e-02  -3.024941088419e+00  -3.492651860631e-04   6.485813603165e-03   2.712646167405e-04   4.344532542270e+01  -3.888275614992e-01  -8.590441863616e+03   6.814251448485e-04   7.216153008944e-01  -4.723890562502e-06  -6.922939355158e-01   8.476108054192e+01
  4.980000000000e+01   6.259081856693e+01   3.929431082752e-02  -3.088137120417e+00  -3.617949777939e-04   6.592664353152e-03   2.793378471747e-04   4.401329970549e+01  -3.984338780924e-01  -8.596708250804e+03   7.037819033834e-04   7.218415987707e-01  -2.128171048754e-06  -6.920579534765e-01   8.464025920964e+01
  4.990000000000e+01   6.207921978356e+01   4.085109338644e-02  -3.152721895145e+00  -3.747727658829e-04   6.701248656753e-03   2.876564400577e-04   4.458961765017e+01  -4.082956715638e-01  -8.602922886636e+03   7.268824413667e-04   7.220715446403e-01   6.168253458096e-07  -6.918180079051e-01   8.451611978532e+01
  5.000000000000e+01   6.156743154277e+01   4.247054372108e-02  -3.218726424322e+00  -3.882145807713e-04   6.811591683640e-03   2.962278518473e-04   4.517441766789e+01  -4.184201513885e-01  -8.609085731085e+03   7.507518647011e-04   7.223051949232e-01   3.517818744290e-06  -6.915740320063e-01   8.438855570773e+01
  5.010000000000e+01   6.105546239370e+01   4.415523570462e-02  -3.286182380958e+00  -4.021370253625e-04   6.923718885623e-03   3.050597605749e-04   4.576784066886e+01  -4.288147384482e-01  -8.615196744233e+03   7.754161337457e-04   7.225426067589e-01   6.581808333147e-06  -6.913259579272e-01   8.425745650788e+01
  5.020000000000e+01   6.054332111055e+01   4.590785090748e-02  -3.355122110634e+00  -4.165572953986e-04   7.037656001781e-03   3.141600722232e-04   4.637003010828e+01  -4.394870712968e-01  -8.621255886273e+03   8.009020924280e-04   7.227838380098e-01   9.816083465516e-06  -6.910737167413e-01   8.412270765142e+01
  5.030000000000e+01   6.003101670097e+01   4.773118316484e-02  -3.425578642784e+00  -4.314932005734e-04   7.153429064275e-03   3.235369272981e-04   4.698113203292e+01  -4.504450126048e-01  -8.627263117501e+03   8.272374983509e-04   7.230289472664e-01   1.322823518955e-05  -6.908172384337e-01   8.398419037457e+01
  5.040000000000e+01   5.951855841468e+01   4.962814333859e-02  -3.497585701935e+00  -4.469631864120e-04   7.271064404924e-03   3.331987076061e-04   4.760129512842e+01  -4.616966557878e-01  -8.633218398313e+03   8.544510539285e-04   7.232779938513e-01   1.682616821721e-05  -6.905564518850e-01   8.384178151319e+01
  5.050000000000e+01   5.900595575246e+01   5.160176428171e-02  -3.571177718907e+00  -4.629863569476e-04   7.390588662651e-03   3.431540432460e-04   4.823067076727e+01  -4.732503318239e-01  -8.639121689203e+03   8.825724385882e-04   7.235310378233e-01   2.061811334950e-05  -6.902912848547e-01   8.369535332502e+01
  5.060000000000e+01   5.849321847544e+01   5.365520601366e-02  -3.646389841950e+00  -4.795824982302e-04   7.512028791883e-03   3.534118198271e-04   4.886941305755e+01  -4.851146162631e-01  -8.644972950753e+03   9.116323420780e-04   7.237881399823e-01   2.461264037458e-05  -6.900216639648e-01   8.354477330467e+01
  5.070000000000e+01   5.798035661474e+01   5.579176111535e-02  -3.723257947772e+00  -4.967721027014e-04   7.635412072032e-03   3.639811859268e-04   4.951767889226e+01  -4.972983364354e-01  -8.650772143632e+03   9.416624989183e-04   7.240493618738e-01   2.881867145586e-05  -6.897475146824e-01   8.338990399122e+01
  5.080000000000e+01   5.746738048146e+01   5.801486035300e-02  -3.801818652472e+00  -5.145763944734e-04   7.760766118166e-03   3.748715608008e-04   5.017562799943e+01  -5.098105788605e-01  -8.656519228591e+03   9.726957240409e-04   7.243147657933e-01   3.324549502766e-05  -6.894687613016e-01   8.323060276825e+01
  5.090000000000e+01   5.695430067705e+01   6.032807854019e-02  -3.882109322305e+00  -5.330173555514e-04   7.888118893018e-03   3.860926423618e-04   5.084342299282e+01  -5.226606968648e-01  -8.662214166459e+03   1.004765949660e-03   7.245844147914e-01   3.790278021672e-05  -6.891853269255e-01   8.306672165600e+01
  5.100000000000e+01   5.644112810407e+01   6.273514064803e-02  -3.964168084295e+00  -5.521177530430e-04   8.017498720462e-03   3.976544154433e-04   5.152122942333e+01  -5.358583184097e-01  -8.667856918134e+03   1.037908263420e-03   7.248583726786e-01   4.280059180824e-05  -6.888971334469e-01   8.289810709561e+01
  5.110000000000e+01   5.592787397731e+01   6.523992817356e-02  -4.048033836625e+00  -5.719011673994e-04   8.148934300642e-03   4.095671603677e-04   5.220921583108e+01  -5.494133541373e-01  -8.673447444581e+03   1.072158947871e-03   7.251367040311e-01   4.794940577615e-05  -6.886041015286e-01   8.272459972510e+01
  5.120000000000e+01   5.541454983537e+01   6.784648577698e-02  -4.133746258794e+00  -5.923920217370e-04   8.282454726901e-03   4.218414618388e-04   5.290755379800e+01  -5.633360056359e-01  -8.678985706829e+03   1.107555521315e-03   7.254194741957e-01   5.336012539744e-05  -6.883061505828e-01   8.254603414713e+01
  5.130000000000e+01   5.490116755266e+01   7.055902819864e-02  -4.221345821492e+00  -6.136156122925e-04   8.418089504724e-03   4.344882181826e-04   5.361641800116e+01  -5.776367739331e-01  -8.684471665959e+03   1.144136780098e-03   7.257067492962e-01   5.904409797172e-05  -6.880031987496e-01   8.236223868822e+01
  5.140000000000e+01   5.438773935188e+01   7.338194746719e-02  -4.310873796160e+00  -6.355981400666e-04   8.555868572900e-03   4.475186509614e-04   5.433598626664e+01  -5.923264682183e-01  -8.689905283104e+03   1.181942842369e-03   7.259985962397e-01   6.501313216720e-05  -6.876951628747e-01   8.217303514949e+01
  5.150000000000e+01   5.387427781695e+01   7.631982041058e-02  -4.402372264180e+00  -6.583667437181e-04   8.695822327129e-03   4.609443149899e-04   5.506643962389e+01  -6.074162148016e-01  -8.695286519443e+03   1.221015193406e-03   7.262950827234e-01   7.127951601559e-05  -6.873819584859e-01   8.197823854877e+01
  5.160000000000e+01   5.336079590641e+01   7.937741648219e-02  -4.495884125656e+00  -6.819495337721e-04   8.837981646319e-03   4.747771087849e-04   5.580796236078e+01  -6.229174663123e-01  -8.700615336191e+03   1.261396732538e-03   7.265962772416e-01   7.785603557896e-05  -6.870634997686e-01   8.177765685409e+01
  5.170000000000e+01   5.284730696745e+01   8.255970591463e-02  -4.591453107736e+00  -7.063756282148e-04   8.982377921872e-03   4.890292854834e-04   5.656074207897e+01  -6.388420111428e-01  -8.705891694600e+03   1.303131821755e-03   7.269022490945e-01   8.475599431233e-05  -6.867396995398e-01   8.157109070867e+01
  5.180000000000e+01   5.233382475035e+01   8.587186821433e-02  -4.689123772412e+00  -7.316751895504e-04   9.129043090219e-03   5.037134642686e-04   5.732496974986e+01  -6.552019831416e-01  -8.711115555945e+03   1.346266336061e-03   7.272130683964e-01   9.199323314682e-05  -6.864104692212e-01   8.135833314729e+01
  5.190000000000e+01   5.182036342364e+01   8.931930101036e-02  -4.788941523743e+00  -7.578794634036e-04   9.278009668970e-03   5.188426423477e-04   5.810083977095e+01  -6.720098715606e-01  -8.716286881526e+03   1.390847715655e-03   7.275288060853e-01   9.958215131908e-05  -6.860757188102e-01   8.113916930457e+01
  5.200000000000e+01   5.130693758974e+01   9.290762927158e-02  -4.890952614433e+00  -7.850208187578e-04   9.429310796999e-03   5.344302075285e-04   5.888855002253e+01  -6.892785312605e-01  -8.721405632656e+03   1.436925020010e-03   7.278495339337e-01   1.075377279734e-04  -6.857353568494e-01   8.091337611505e+01
  5.210000000000e+01   5.079356230135e+01   9.664271490637e-02  -4.995204151705e+00  -8.131327899294e-04   9.582980278871e-03   5.504899514501e-04   5.968830192472e+01  -7.070211931795e-01  -8.726471770658e+03   1.484548983953e-03   7.281753245601e-01   1.158755445641e-04  -6.853892903947e-01   8.068072200570e+01
  5.220000000000e+01   5.028025307842e+01   1.005306667601e-01  -5.101744102379e+00  -8.422501203827e-04   9.739052634026e-03   5.670360835277e-04   6.050030049482e+01  -7.252514750684e-01  -8.731485256858e+03   1.533772075821e-03   7.285062514417e-01   1.246118080877e-04  -6.850374249807e-01   8.044096658125e+01
  5.230000000000e+01   4.976702592591e+01   1.045778510256e-01  -5.210621297089e+00  -8.724088085075e-04   9.897563151176e-03   5.840832456773e-04   6.132475440480e+01  -7.439833924976e-01  -8.736446052579e+03   1.584648557793e-03   7.288423889287e-01   1.337633751731e-04  -6.846796645846e-01   8.019386030296e+01
  5.240000000000e+01   4.925389735230e+01   1.087909020825e-01  -5.321885433542e+00  -9.036461554842e-04   1.005854794840e-02   6.016465278959e-04   6.216187603896e+01  -7.632313701378e-01  -8.741354119132e+03   1.637234548520e-03   7.291838122601e-01   1.433477770623e-04  -6.843159115868e-01   7.993914416161e+01
  5.250000000000e+01   4.874088438884e+01   1.131767337821e-01  -5.435587078732e+00  -9.360008153821e-04   1.022204403952e-02   6.197414847799e-04   6.301188155169e+01  -7.830102533202e-01  -8.746209417814e+03   1.691588088139e-03   7.295305975809e-01   1.533832455137e-04  -6.839460667298e-01   7.967654934564e+01
  5.260000000000e+01   4.822800460973e+01   1.177425511944e-01  -5.551777670007e+00  -9.695128476436e-04   1.038808940726e-02   6.383841530738e-04   6.387499092517e+01  -8.033353198784e-01  -8.751011909902e+03   1.747769205820e-03   7.298828219614e-01   1.638887396612e-04  -6.835700290734e-01   7.940579690574e+01
  5.270000000000e+01   4.771527615316e+01   1.224958628352e-01  -5.670509514878e+00  -1.004223772127e-03   1.055672308393e-02   6.575910703524e-04   6.475142802695e+01  -8.242222922753e-01  -8.755761556640e+03   1.805839989950e-03   7.302405634188e-01   1.748839738651e-04  -6.831876959472e-01   7.912659741705e+01
  5.280000000000e+01   4.720271774333e+01   1.274444933908e-01  -5.791835789461e+00  -1.040176626899e-03   1.072798524024e-02   6.773792949510e-04   6.564142066738e+01  -8.456873500180e-01  -8.760458319241e+03   1.865864661126e-03   7.306039009408e-01   1.863894465919e-04  -6.827989628994e-01   7.883865064086e+01
  5.290000000000e+01   4.669034871355e+01   1.325965969592e-01  -5.915810535422e+00  -1.077416028976e-03   1.090191728301e-02   6.977664272710e-04   6.654520065669e+01  -8.677471423630e-01  -8.765102158878e+03   1.927909648075e-03   7.309729145121e-01   1.984264703606e-04  -6.824037236412e-01   7.854164518772e+01
  5.300000000000e+01   4.617818903035e+01   1.379606708268e-01  -6.042488655296e+00  -1.115988238265e-03   1.107856196263e-02   7.187706326038e-04   6.746300386161e+01  -8.904188013144e-01  -8.769693036674e+03   1.992043666703e-03   7.313476851433e-01   2.110172027984e-04  -6.820018699884e-01   7.823525818416e+01
  5.310000000000e+01   4.566625931886e+01   1.435455698004e-01  -6.171925906033e+00  -1.155941224926e-03   1.125796349111e-02   7.404106656289e-04   6.839507026150e+01  -9.137199549162e-01  -8.774230913705e+03   2.058337802420e-03   7.317282949038e-01   2.241846788468e-04  -6.815932917965e-01   7.791915494600e+01
  5.320000000000e+01   4.515458088943e+01   1.493605211149e-01  -6.304178890631e+00  -1.197324740474e-03   1.144016767160e-02   7.627058967642e-04   6.934164400370e+01  -9.376687408399e-01  -8.778715750986e+03   2.126865595959e-03   7.321148269578e-01   2.379528441644e-04  -6.811778768926e-01   7.759298866114e+01
  5.330000000000e+01   4.464317576567e+01   1.554151399374e-01  -6.439305047673e+00  -1.240190392904e-03   1.162522204055e-02   7.856763405621e-04   7.030297345806e+01  -9.622838202687e-01  -8.783147509471e+03   2.197703132899e-03   7.325073656034e-01   2.523465897748e-04  -6.807555110001e-01   7.725640008562e+01
